gene_or_protein,study_bias_score
23521,12
6879,84
79873,5
85285,5
201254,26
79717,3
84968,1
5789,9
57620,45
597,17
81605,1
57002,329
137964,38
53343,5
57592,13
387893,57
6236,1
8148,41
80167,13
1524,3
25816,2
65260,45
64753,1
23212,1
51200,15
3073,17
6289,41
7317,1
3621,13
60529,4
9631,2
23277,47
79139,5
1017,56
81550,14
2925,6
1113,4
51151,37
9657,34
10540,74
339977,37
5645,10
54756,55
8564,20
1385,16
145173,34
4817,27
4718,17
538,2
1741,39
79145,9
3430,2
8329,1
8332,310
8336,5
8969,17
8330,14
197358,7
119016,4
85445,20
9409,1
8941,14
170679,4
148113,2
285641,1
27107,7
6635,26
55833,10
54460,9
286205,9
84260,19
57089,21
51000,1
55236,1
11321,19
166647,37
123803,7
56895,1
130106,16
817,1
150962,1
317749,2
6843,3
230,10
1294,41
84267,26
23063,12
7441,2
85458,41
9361,4
65986,5
116236,1
84932,4
143884,47
6603,32
55711,9
125488,1
6427,30
9167,7
55122,28
26002,15
112755,47
374454,23
3182,41
11105,5
54892,1
197370,1
79159,32
10365,7
80011,14
3615,14
64130,31
4751,10
152992,56
7328,15
389376,12
84960,13
2201,21
5606,9
65110,12
10140,23
57567,10
84660,16
10768,18
151254,2
55540,20
56916,1
51808,16
27286,2
10001,14
9238,3
56255,2
24139,13
1350,95
2618,1
2687,69
11127,7
5317,8
5707,1
7134,15
63967,4
80255,13
3592,9
338761,1
6187,1
55435,12
7356,34
8303,11
29927,46
2620,3
7596,21
22928,26
1825,2
55711,3
53820,27
400,27
283383,6
54902,7
55510,37
10055,209
388552,72
4729,14
317781,1
25840,78
8939,6
3833,53
51592,3
55106,3
164684,1
51742,15
2947,4
80128,7
3741,22
3125,22
1621,20
6132,261
348378,74
2622,17
6497,1
146822,1
3083,256
10083,1
9156,9
94039,33
80829,38
200931,46
7458,61
22820,45
2590,1
644041,93
64949,6
27335,104
23258,36
7249,1
150383,3
1762,1
92154,25
9717,4
22893,49
339983,11
60485,2
80755,3
100885850,18
9684,13
112937,44
4131,30
55937,44
340307,20
254428,10
1176,1
55116,36
9101,14
6628,17
10964,2
5754,13
6344,1
9935,1
2255,20
728492,1
8293,6
8792,11
26033,15
53826,272
440695,15
1774,47
26123,15
151011,3
6047,47
6375,1
729540,10
84220,46
115106,41
4818,3
3217,1
54577,1
16,103
6329,1
5073,5
285679,17
5680,10
6631,1
221458,109
145264,14
377841,2
387715,14
22918,40
5365,15
56983,135
7284,8
55233,16
58516,31
83548,1
5899,1
2005,2
152330,7
9991,1
988,28
57795,16
2778,112
94104,21
3718,13
54509,4
10072,12
23648,34
2950,18
342945,6
140885,35
115677,22
51157,32
222967,6
153443,24
79894,7
28987,25
6900,51
10081,9
151,5
118788,9
8634,6
11155,17
65263,2
498,1
7168,1
10175,3
7103,7
170680,5
201895,1
64343,3
115703,1
8480,1
64718,6
23214,37
84920,4
534,28
5428,2
3065,1
375341,7
187,1
51512,1
9950,38
117159,10
11012,14
4255,1
6484,14
22861,22
9943,28
7429,1
3652,7
7258,20
728137,11
100289087,3
3857,64
23456,37
9317,7
162966,32
79365,2
5443,10
3156,6
1211,33
763,1
9185,3
166,1
4103,7
268,20
1767,181
7182,5
57531,3
284119,3
6942,21
147923,1
284403,17
84895,15
115265,2
1499,6
6941,2
3753,16
4720,10
6362,1
23526,1
987,13
5630,2
79672,2
79709,141
8399,26
400629,7
874,16
389898,8
54976,32
100526760,5
4040,12
5939,34
55664,57
7355,2
22880,2
143379,29
54033,33
1638,8
55915,42
340061,21
29928,76
122809,8
51439,17
5531,1
400954,1
10681,1
282974,1
7295,2
55831,16
686,1
5127,4
56848,18
201305,27
23098,1
3035,1
25917,16
60678,26
408050,1
23604,17
4893,6
7068,144
7220,138
23168,2
79934,34
3845,12
6657,1
64427,29
64318,67
6769,5
3765,109
54453,2
85280,15
54853,2
8545,34
728378,62
658,1
54429,14
25886,21
57634,35
675,15
10644,14
52,36
5330,8
147179,1
51191,8
1801,21
9748,18
374899,19
140459,4
241,1
1737,25
343990,13
4839,15
54795,11
388695,23
79862,20
5149,38
6524,16
256051,4
171024,23
84288,2
56158,4
2629,1
744,216
11341,2
5393,61
23585,1
3251,1
56963,4
8417,1
3185,2
886,1
6529,9
389123,6
5601,12
89885,22
55891,76
2865,25
1104,33
11068,1
26085,2
57119,32
100526773,2
4715,15
54539,14
84572,2
7761,15
90957,3
55634,22
55200,20
9755,28
8613,13
26112,2
51531,29
57677,48
23461,10
83541,9
84105,24
26040,34
7133,55
2923,21
23371,3
51313,64
157310,60
56667,44
9878,159
1770,1
9648,15
11253,81
64897,10
11240,7
57590,16
100507050,4
54535,18
27153,327
125950,1
152503,3
10956,13
219287,33
255877,2
65243,3
8625,6
8031,25
171484,86
93973,20
55135,44
55544,1
115098,6
56901,71
84937,21
112770,4
54206,4
55791,15
811,6
29888,2
22885,32
116238,2
131583,4
4294,22
259230,46
665,15
64753,1
283212,15
2064,1
5925,9
6993,4
1893,28
54790,41
6252,4
55584,1
260429,1
55154,23
51650,2
2063,57
10398,12
653489,30
27175,2
54960,9
83999,13
51599,1
10148,3
170850,32
7376,3
84952,10
3672,147
2592,17
3191,5
52,12
25972,56
79840,1
4683,5
4953,1
23191,25
26010,5
8764,3
50810,6
85025,41
5708,16
2922,2
1729,30
26130,15
83660,1
22941,54
158399,44
11284,74
9842,45
404672,28
221264,15
27033,6
6991,64
2244,46
11059,1
94056,55
202915,5
23394,2
10845,1
255275,3
56242,2
54970,24
4833,58
170463,19
22834,37
4190,4
83795,3
23524,5
22854,2
284312,12
10562,80
3090,1
9550,8
89848,3
29914,85
51239,1
57157,1
6229,2
11165,1
3234,72
79084,2
23192,69
54437,10
11278,1
9258,28
167826,40
6598,2
83884,11
124995,1
129831,9
56993,1
139231,21
27289,25
64129,2
51444,8
80230,14
865,36
116179,40
24137,1
1080,43
1394,16
104909134,16
7253,26
163782,1
8100,6
5164,3
388818,5
51004,55
89797,18
4632,8
59344,25
64342,26
54831,8
57501,7
57804,28
8874,1
51491,2
7148,2
1947,43
611,15
302,4
858,13
9892,20
10678,7
284346,78
30011,123
105375355,20
7755,14
10250,2
3675,42
9457,11
8742,5
407977,46
3015,24
7010,8
1999,2
23527,14
100128327,3
348487,51
1965,7
5896,11
5321,215
54986,77
79807,1
8175,2
57336,10
51667,5
56257,1
6135,2
7764,90
26007,12
51397,53
2569,28
92291,16
23047,49
3222,3
27072,10
672,49
27301,2
9637,2
9806,6
54107,35
163183,1
53630,3
161424,1
79567,4
337971,1
245973,11
3759,1
8812,2
51755,141
116986,48
91010,25
8601,16
83450,77
3767,23
5507,17
145258,1
6650,1
84966,16
90007,19
8836,4
56943,8
221938,2
1757,34
284612,3
3985,8
5201,1
216,7
8204,5
554251,28
84678,8
1719,8
404093,6
375057,39
1879,1
2730,13
55186,60
8208,43
1068,13
1022,38
25921,99
10166,37
56649,10
4736,1
4221,69
3006,1
10352,11
5433,9
3320,22
79730,19
5879,35
8800,4
10229,55
79090,2
6320,1
85360,1
144125,17
164592,66
9926,2
51312,33
729422,58
100132399,17
729431,37
729428,9
54933,1
1537,8
333,8
51493,18
4815,16
10794,33
10131,32
9312,18
160851,2
81853,58
9856,1
146,55
9096,22
1854,18
83988,35
9690,1
54842,33
334,1
495,22
7481,10
6237,5
63894,24
7752,4
83853,1
10434,62
84617,33
494115,63
23760,1
400258,16
389421,8
66008,7
10134,48
6046,7
467,1
5293,4
11179,85
1460,6
26260,6
8637,4
6228,1
58538,31
3064,1
158866,1
29102,3
147912,5
79621,4
9786,1
9956,8
55323,23
79053,1
130026,71
796,4
839,1
200186,1
5743,9
2701,43
26505,29
26065,5
55207,37
80110,15
29062,1
342900,5
54496,7
6426,40
23741,31
153129,12
10910,36
8906,3
64682,1
90624,2
5498,95
5127,2
55275,111
83891,16
1388,5
7922,12
54883,27
9478,15
6746,12
84747,10
353,1
54930,7
147841,17
81858,58
30815,15
83938,4
55274,40
90379,1
49861,38
27296,5
139562,33
64224,17
9994,1
813,2
93134,3
8621,1
22929,44
7915,3
337882,89
79768,1
3099,5
26267,3
4499,1
164153,1
9147,8
64220,2
54543,32
149095,1
9752,37
153769,11
374946,26
4607,120
1672,3
23111,10
84897,40
51129,1
84545,13
26231,6
222255,15
54058,6
254268,3
3049,64
29966,1
133584,6
3612,4
55920,310
8403,3
11091,1
219833,109
55908,23
11143,32
197259,123
114908,43
55739,5
55222,9
163126,13
6794,1
29789,1
1146,17
51399,6
114824,4
57482,15
56547,7
80199,37
898,1
2688,1
57829,10
7707,12
64837,10
50862,23
5909,5
80305,79
2563,58
2263,47
8574,31
23035,17
7772,2
4922,4
3630,35
23092,280
8440,632
207,7
5303,5
339344,19
8288,45
3593,7
2894,1
165545,5
9238,41
64132,1
23788,34
382,6
79723,11
257,21
143,1
593,9
6327,4
11051,20
9322,2
1512,17
8971,5
375449,5
25974,31
6884,5
10920,2
1539,131
9699,65
352999,28
4437,5
144245,1
55177,26
23333,5
91464,8
9844,1
5292,1
22862,29
175,22
343413,20
10671,9
153090,22
10350,3
5739,14
26259,105
387357,139
79149,40
55814,39
10100,16
642597,1
10424,13
57181,10
132,20
219447,7
28982,11
4928,2
1129,38
85449,17
55225,2
123263,9
3932,2
29851,9
55734,22
55143,15
91977,64
9086,2
90835,15
23095,1
5753,34
120,1
474343,1
84243,25
8553,1
92715,70
221322,30
2639,11
4001,52
10952,9
93664,210
3215,3
124751,23
5184,2
9585,65
53339,9
55796,14
2539,26
4090,48
5721,8
79591,10
5729,98
339,4
26248,17
51330,11
8741,2
2152,5
79960,1
364,1
23373,44
133746,6
79728,23
55278,1
158248,11
122704,7
126792,27
4494,8
11264,1
11148,72
256646,6
339229,12
11120,27
9562,44
79650,2
26952,31
22990,6
2307,68
93474,1
133396,33
203068,7
115426,37
951,4
346673,9
51236,45
7771,1
9887,12
89958,23
2873,5
23242,4
825,9
4129,50
50640,16
79983,5
23026,14
140685,45
57636,1
341567,24
55170,3
79649,35
10052,21
79048,1
6326,2
84987,28
79366,20
200539,30
11189,61
23704,4
219285,6
10857,92
6161,8
302,51
29081,39
3801,1
3447,1
3439,9
5890,25
57113,1
9612,11
79887,15
269,43
80204,8
57786,30
26472,2
1201,75
389084,1
386724,9
84868,12
4149,43
200316,5
1875,1
51265,1
4015,1
55219,1
5713,2
56670,3
7222,6
157574,19
127700,30
7405,14
55975,4
131118,1
129807,43
6949,11
56998,1
2395,1
345930,38
54993,16
3812,101
64786,1
116337,1
132158,1
3315,5
57591,1
6150,1
283871,97
158293,1
60561,13
11196,5
6341,19
29889,1
148066,2
5501,32
9080,1
6595,55
56270,1
114132,12
115399,66
10739,18
11285,19
5099,14
342892,1
286514,1
126068,4
25788,1
10576,2
9238,1
79768,28
346689,4
54785,1
9254,1
10079,57
1591,11
4773,12
728489,98
79987,67
10559,148
1973,1
1793,3
7165,11
84991,5
8349,35
79675,1
7163,23
6821,7
653808,2
10863,1
55832,17
119385,1
5357,4
23636,19
8744,14
6324,7
57026,74
4301,2
5701,1
79875,1
4901,2
55252,18
387680,2
9069,11
1836,20
55512,37
786,7
4643,22
58985,18
93343,16
9879,64
3887,31
6601,19
151636,21
91653,79
79696,1
55237,75
7320,14
3655,13
51606,2
140876,9
9852,2
10892,1
1476,31
1756,6
375790,8
1938,247
7532,102
10735,43
152687,53
9851,1
2319,1
50615,34
1058,47
1052,5
84286,15
2119,1
6441,24
5210,14
160335,12
90268,22
22953,2
56121,19
1289,2
220082,34
54947,2
55055,7
57614,1
7097,9
139324,31
5046,11
5455,8
55111,9
9644,1
117531,2
6832,3
151313,1
100533183,20
144347,32
113802,7
25771,44
114134,17
5537,45
157570,19
51364,71
4184,14
84081,95
124935,172
9146,1
9708,34
11001,20
64598,1
10961,18
6541,16
6427,25
53637,59
10814,10
826,24
10653,10
30836,11
83695,41
4988,1
339501,102
7075,33
80017,28
6785,25
79180,35
283459,1
57209,11
4919,2
11137,5
4651,1
23130,1
51013,5
4240,16
9789,12
221395,1
7376,4
54467,17
404550,50
1889,10
123036,26
150696,4
51131,47
8653,3
3597,2
79752,1
10913,2
2683,38
1639,7
11198,75
79574,22
353116,8
2257,7
3934,1
3953,93
8760,27
159090,183
815,3
283576,69
221504,40
10874,146
23471,8
1808,8
6886,18
2778,36
56997,36
7200,31
3164,20
5871,1
92255,628
9871,4
389289,24
23564,18
3665,4
3020,14
3021,86
90780,59
28956,10
57515,8
11009,20
80332,7
93974,16
4931,1
3238,4
51138,1
4130,22
353091,10
116372,25
65992,1
22919,1
6812,5
3454,10
29880,22
80231,24
80820,73
10461,1
5592,13
27315,39
22926,13
400831,90
169792,7
1601,52
728957,11
3482,32
60626,4
669,1
138716,2
55245,4
10399,41
5216,15
2832,7
55346,2
5819,11
9166,131
6892,1
190,1
5931,35
974,1
29959,7
642843,7
28952,27
23253,1
5538,12
55349,36
8318,11
6138,19
27065,213
477,14
51560,8
5932,2
9882,10
284001,89
225,2
10605,42
9468,2
1365,9
389541,4
51110,1
29999,29
2531,12
1491,39
1997,26
2946,3
22827,4
3778,41
558,2
64376,3
131408,26
9372,2
54946,14
25983,31
23034,13
55810,15
4238,12
255374,1
65080,7
51704,1
94241,19
116328,6
9354,3
9326,1
4881,66
6137,3
9774,23
81617,1
169834,12
221188,3
1212,8
799,28
9362,1
9118,6
5009,19
55320,2
5159,27
10263,41
4139,104
6927,12
1300,10
342096,13
132720,84
25904,28
374739,52
2300,6
9581,33
9900,14
3268,2
7781,1
339122,111
51528,1
6840,37
2811,42
2158,31
5967,8
284654,1
267,29
91734,12
5017,1
85451,2
124923,2
728194,19
222967,45
57700,41
2149,74
58475,31
112611,57
3054,6
10867,5
59284,217
1776,4
22913,27
340205,4
54868,19
54587,33
81617,14
4610,37
124637,23
4283,2
53346,11
23261,3
117246,20
55072,1
337969,1
5611,27
126208,12
4157,2
2280,1
27315,11
27077,1
2046,2
64116,19
245937,1
54938,7
100133251,44
100131608,7
57530,28
29767,1
6334,43
6698,1
729025,41
11079,10
728642,10
60485,193
2771,13
154881,12
81839,2
90639,1
113675,1
65061,1
54497,396
23660,53
5473,3
1856,32
22883,3
6716,1
5168,6
653067,11
653220,1
3835,33
84630,9
3646,3
1059,10
256714,1
10383,5
9946,6
90139,1
4698,71
5519,8
51734,1
4673,40
8456,27
7716,2
170685,5
55644,45
217,19
23039,68
5003,19
11051,26
283219,1
84908,97
1278,2
1155,45
10272,24
5863,11
146664,2
8535,1
64284,2
6726,16
55630,4
10921,15
8209,42
5688,6
79882,4
1559,2
285237,7
57613,1
8516,43
6678,5
57535,57
29775,4
57826,4
8266,29
10344,1
6567,6
255758,4
22844,12
6223,2
135932,18
26503,12
6009,4
5093,1
64794,2
8048,25
27165,12
153328,41
51025,57
6917,2
84501,30
5816,9
85463,6
5635,5
7032,16
9679,4
6654,1
57348,2
376267,7
55231,8
2324,2
51592,18
9915,10
2618,47
94015,2
6230,23
27339,34
23671,7
124404,6
7184,2
5685,1
54535,4
9831,9
770,3
83990,3
26207,4
91646,1
116150,10
84765,149
9556,6
2926,1
206338,37
23,13
9559,4
8702,1
8291,25
29,4
1047,6
79088,116
3670,17
1185,19
6209,1
50512,22
9910,65
126321,4
229,14
57226,2
3603,1
729230,82
6938,2
57805,12
8566,32
23760,1
51629,53
51177,5
4361,8
9775,12
51246,17
83442,64
2673,30
8829,22
84287,3
4991,3
26297,2
57464,7
3605,189
2993,131
8575,18
79724,38
81562,4
3660,5
139067,7
84858,4
29967,8
4008,13
1428,59
9353,13
24142,27
261734,136
79944,64
57216,16
10539,7
10869,11
823,40
22891,58
10492,101
10799,37
3983,16
54971,46
55664,3
90826,2
1063,1
123016,1
57037,8
5033,42
23484,13
283149,5
2972,4
1044,13
8867,5
2886,40
1327,18
50808,6
471,17
221476,26
201266,33
51809,6
23099,1
1232,31
51283,5
346288,2
27071,2
10155,54
10435,28
128239,11
7030,23
4107,8
5090,48
4958,1
55659,74
101060321,19
84750,1
5774,1
83666,18
148979,49
4948,14
10232,1
79777,4
252839,5
137994,6
57724,12
340706,2
89866,19
1154,45
25999,62
1909,8
79027,1
347516,48
29800,31
283638,31
27232,1
6374,17
5695,97
6616,8
4982,6
4157,21
1282,2
6357,28
84893,13
23619,90
164,2
6867,1
84861,30
54757,58
2534,4
7798,1
9960,35
9379,1
3601,1
4833,2
51602,8
126402,2
3198,5
79034,4
27254,7
3600,15
9411,5
5989,8
7051,1
84307,15
7018,39
84034,14
11133,1
161725,14
1298,4
79137,1
131368,1
153571,1
54436,1
3551,16
4093,23
292,37
590,29
8165,12
11022,1
95,24
6625,6
1387,1
56673,73
57504,20
6169,24
55083,3
10045,39
10116,14
23556,8
145508,4
148022,2
1048,26
135293,1
3030,20
9055,2
10972,32
1457,24
79191,2
54932,5
29937,8
81610,51
79693,10
5264,16
51314,4
64946,4
283160,101
2273,35
1974,14
1051,7
10672,3
1447,142
5660,2
51593,4
2218,20
90580,8
114885,4
51386,4
121278,59
1870,1
27328,75
259294,2
375033,3
90288,12
23244,17
5506,1
85315,1
10661,1
55365,12
5861,4
7027,53
10940,35
29124,3
857,38
92235,22
10801,12
81552,78
4794,97
9333,7
147007,8
84154,29
81551,29
80273,40
10102,72
51337,1
55661,5
23676,6
5436,4
9122,53
64091,17
5152,1
100507290,10
10013,19
140606,21
631,27
8225,1
136895,29
83851,12
23767,2
664,1
126969,23
285016,45
3570,1
51124,54
642475,1
550631,2
57547,26
3875,3
57552,1
3632,130
11335,28
8572,2
144108,61
23231,82
55114,251
8569,19
221833,2
55163,18
83852,1
5202,3
283659,9
252995,11
9963,25
147183,29
54971,1
11138,7
652,8
57718,7
57622,1
90187,1
3916,1
1671,47
6714,79
90338,15
54149,28
7290,4
6999,15
10524,19
55920,6
53373,36
63916,60
113091,19
27012,1
5213,46
3074,3
4010,23
84302,20
2784,2
51259,25
55388,88
2638,11
23125,1
57449,591
51268,2
23708,39
8629,93
1991,1
4692,27
29998,3
55890,3
2346,42
8864,69
63974,19
4160,1
200081,13
27163,26
1070,3
575,11
11283,22
10921,1
6158,17
51102,30
56672,5
55668,14
136319,22
54807,26
222236,69
60625,1
285704,19
9859,2
8797,76
22877,5
22797,5
223082,6
57650,10
7186,22
25870,28
22905,1
5928,6
440295,47
339416,29
81488,13
56918,36
64745,19
55958,83
56995,11
10245,555
64841,1
84902,1
9987,98
659,2
8329,1
8332,45
8336,27
8969,1
8330,8
9113,3
2966,13
147798,2
5834,4
100913187,15
200315,21
55669,25
9879,22
54859,129
8226,9
84545,6
9369,6
1488,28
80347,15
617,6
3150,2
4261,12
527,2
151354,4
126,24
391211,2
11081,1
58491,11
6278,26
9140,3
100131439,45
146862,12
9716,14
84709,68
55374,10
9181,7
3553,249
162972,1
84957,32
83896,16
51117,32
55823,106
7177,1
9703,9
4154,13
653140,22
339318,73
6827,18
2794,11
56005,123
1264,1
790,11
2261,7
11018,93
152100,7
84186,1
58526,27
84688,2
84196,1
6875,24
6873,31
388633,15
10136,21
54715,1
1465,5
94122,29
92342,5
6883,4
81554,1
10202,2
55270,15
50943,2
10650,2
253314,6
9615,8
90293,5
6193,1
8538,6
6533,13
65979,1
5125,2
3084,81
55088,1
56952,2
5781,10
51474,16
7161,74
7718,14
29844,2
79023,28
2237,1
100049587,19
221496,66
162605,14
79953,46
7919,22
11187,8
64397,1
92017,1
1534,27
23621,41
3705,61
10916,2
11170,70
392617,12
26063,16
84300,16
23210,6
7978,36
51271,17
51175,1
8550,1
83658,5
654790,17
29116,30
4337,20
54867,30
60385,22
962,35
23329,10
2200,1
4606,16
168850,1
9318,20
100507421,30
357,144
153579,66
9582,9
55626,9
253725,1
5688,12
26205,1
7844,16
55615,1
8406,3
375567,32
27327,8
2125,9
10165,42
7559,1
55192,29
84226,34
4633,11
27022,21
81789,25
26290,1
23414,3
114987,40
2820,14
283106,26
6636,47
219402,29
6713,7
5019,4
80153,6
9534,94
51009,1
1806,21
55206,7
1906,1
23410,68
23161,5
148014,5
9406,15
80339,24
80218,2
643641,33
5657,1
2744,40
51237,27
56917,4
58503,44
81558,150
11077,2
124220,24
93129,5
79590,2
51146,17
5304,3
448834,3
55226,3
3609,25
11343,2
26999,5
7586,3
2047,3
26018,1
132949,4
147166,4
405,55
84461,1
2065,41
27032,20
9378,22
989,10
56902,75
23784,1
9775,34
5127,3
7090,53
5584,20
94235,13
7804,2
338657,28
134829,2
80207,7
6736,4
57505,96
11128,72
4486,5
59,1
93594,79
56961,63
284992,8
3054,13
79175,33
8785,11
339487,12
79368,54
53335,2
6656,20
10421,14
3110,16
10919,1
92597,45
84124,20
84833,35
10201,1
3738,119
79837,34
119391,8
3187,3
64324,26
4117,3
10898,3
340596,43
11112,2
1939,33
7634,2
7277,8
84557,38
9687,12
6641,3
54596,5
10921,42
56833,8
1647,1
2645,4
9898,7
284323,11
79631,4
29117,3
9934,4
2643,1
100302736,3
353376,64
6095,2
24144,3
1809,6
85379,4
55125,44
81848,1
9314,69
23205,1
1213,1
493861,69
432355,49
3619,1
30009,43
129881,5
51138,3
9445,2
79443,3
11183,32
84273,1
27342,21
115727,6
231,27
10043,2
27124,25
5229,1
79654,25
169693,1
7043,14
11156,1
80343,3
636,2
137797,17
220992,41
311,1
60412,54
38,40
10121,31
8218,4
79884,3
125111,94
10527,10
57662,4
6489,4
63905,29
4701,108
56145,29
92595,2
9902,1
27340,45
10517,52
2990,3
66036,72
27122,55
6846,31
29035,66
7102,10
5917,1
8717,1
100381270,1
440193,8
1297,79
10581,6
6176,2
6747,38
8739,63
155185,8
200312,32
7095,39
284306,51
54540,5
51776,2
3363,1
386617,76
1017,22
23401,9
283254,2
3001,13
56136,2
56139,89
2902,13
37,42
50807,69
27336,9
64864,1
51168,57
759,41
9242,8
2770,2
1244,1
4974,40
10978,13
2280,1
5447,6
112885,4
90326,106
22992,15
8688,1
2648,45
125919,1
256126,21
28972,3
386653,25
9228,3
9486,40
10376,40
25906,1
7984,30
51008,106
55423,102
639,11
255919,2
10803,17
5706,19
1515,38
9587,10
157807,1
7431,2
114798,27
4835,1
1577,8
6258,29
4225,2
10926,6
1846,1
6617,4
30820,10
4519,16
11142,68
353135,59
6653,1
1108,6
54165,45
80852,1
4900,10
1006,21
26872,83
8928,1
254187,180
2052,1
84190,1
27097,4
9112,25
196383,21
1192,1
284098,24
404552,1
4332,3
55112,23
116843,1
8243,27
51375,50
5829,1
924,8
55364,46
54625,5
221830,8
88745,37
5192,12
824,2
1020,1
7091,12
5372,5
29940,29
8411,9
11010,19
90506,15
3053,5
170589,1
158521,42
2215,1
147906,87
55625,1
23541,73
10733,12
29842,1
3817,2
4354,63
283373,3
79798,1
10487,9
121260,5
5567,12
5350,32
220004,3
3607,1
996,9
162466,19
5981,7
3885,3
100653049,1
53347,23
10109,34
89,78
10380,22
2956,15
90523,2
55353,22
9777,25
83448,6
9761,8
56666,7
831,5
51684,43
23254,15
1950,25
404550,112
3096,51
157506,34
1816,5
6847,199
4734,15
8519,56
8325,16
114483834,1
8926,8
6638,3
60560,36
4886,1
567,18
146330,38
374618,1
55805,77
50848,3
5368,6
26150,61
10262,17
125170,42
51027,118
4109,10
51142,20
64147,6
29997,24
23277,19
118738,29
1521,1
23303,9
4920,14
9843,16
55227,163
11216,8
3184,18
6165,43
4233,13
64919,14
2319,4
6477,6
81892,8
348180,2
10220,47
23195,2
5747,2
84066,3
219293,2
23155,4
55205,17
9369,1
26268,1
3904,8
83595,1
23647,7
8603,4
27303,13
8773,149
7048,1
27316,1
54921,43
84376,20
64221,20
9804,7
400566,1
85439,46
2678,15
699,2
116983,1
9295,1
5553,7
654231,17
3614,7
80790,9
55037,40
401494,16
387521,1
387522,47
22906,3
10654,276
25796,1
4063,26
392636,1
136306,1
5293,1
8320,44
2040,3
9013,272
6340,4
91544,5
3050,2
6703,6
162239,20
6473,55
29994,36
7319,66
6433,10
10574,29
84103,1
339168,7
3720,27
283897,10
55601,1
5437,1
3547,71
7508,105
4512,111
9401,30
467,37
2189,15
9221,1
84941,170
942,60
338324,1
26155,54
7380,1
266812,12
60,1
23165,1
58492,6
146712,38
8338,9
253832,1
55825,11
64757,6
9816,32
83443,1
10855,2
79919,21
4121,45
8398,156
7272,1
2356,4
4722,5
10966,28
344787,3
10633,11
23513,4
6902,41
4357,2
8309,36
6675,60
10657,26
79647,22
10694,11
7401,20
10127,46
54675,3
3479,31
6564,13
123355,3
2339,2
51434,6
5583,1
386674,7
81569,3
203259,1
127124,1
56954,1
91419,3
55328,19
26168,1
4232,12
79581,53
113115,58
6758,47
119,13
128488,1
200728,7
116966,1
3777,28
3756,1
10920,16
150468,56
7004,16
51659,1
51530,56
10980,27
143384,46
8082,37
79848,16
150771,47
6208,2
83667,1
195827,85
6455,2
8776,3
7171,36
57538,12
79810,1
58525,10
54904,15
29974,5
9119,13
4650,35
3554,5
4352,63
9569,2
64761,3
125997,2
27339,1
51550,16
8842,50
64777,1
90871,2
9798,13
8139,57
10153,37
10668,12
3732,3
54457,110
58515,7
84727,21
79890,5
10451,15
146434,27
51735,1
151295,10
4208,11
7045,77
154467,3
84448,8
6890,25
84898,22
214,1
9262,4
64393,15
161502,2
1654,16
56652,16
3803,319
8970,17
114897,1
283234,214
126298,2
56674,1
80726,27
79933,21
3667,173
130576,33
51222,10
6809,3
5524,1
93550,1
84002,1
11092,7
88455,20
578,4
5563,9
3187,243
81887,4
202500,1
134391,6
6452,16
282616,8
2841,31
23008,40
6118,1
440275,42
84239,15
55818,1
56098,34
390321,2
28999,8
121256,10
396,2
81671,13
56986,129
29980,35
51227,29
92369,8
89927,2
57509,195
89832,108
1139,3
9658,5
256302,56
56911,26
146894,3
4600,1
55298,26
51119,1
388951,1
29082,2
23142,1
100505741,82
58190,3
1536,5
56143,2
5626,2
79169,36
23078,398
2702,3
4674,7
55362,43
23178,124
200933,216
27232,4
1634,37
54897,1
1325,32
3313,13
121665,1
653,2
401541,6
9649,16
56834,10
9501,89
84197,59
51338,13
2098,2
100526739,10
378708,13
6189,3
114,23
22977,4
55176,10
60675,1
113220,11
2535,3
11252,4
148206,1
1025,91
55603,19
6856,20
64978,8
5298,3
10318,65
242,2
57185,2
873,1
25803,2
8986,14
5037,58
8310,40
222008,57
54534,1
64801,10
7016,39
596,3
644186,6
4861,1
116151,4
92304,32
3913,13
51195,82
10939,13
4258,33
6902,2
146556,5
222659,2
196528,19
5013,3
7407,11
160,14
3080,21
152078,10
79594,70
285755,35
23421,17
54545,2
4478,24
85456,2
4897,11
4052,31
7434,15
23240,6
51477,15
11005,34
84515,13
10060,64
126375,10
51490,7
3098,1
6455,7
285636,25
84126,18
26355,2
29947,5
55837,72
4830,1
10282,1
10449,5
8678,30
10042,1
85406,2
257062,7
282991,23
55763,77
137835,43
2117,7
51108,25
285335,66
6139,183
2491,31
55255,8
79616,41
999,1
84056,12
6048,1
5865,1
7070,33
3796,18
400,1
89890,16
251,56
55846,42
5988,29
121340,4
91227,59
115209,30
7533,6
170958,39
7072,2
55290,2
6195,1
311,32
284827,1
5930,1
11190,16
151963,6
85291,5
57606,3
27183,1
84271,8
10988,25
5957,1
64218,38
92565,10
120114,38
79726,28
3990,4
10483,12
54462,20
9681,33
148252,15
64420,53
3142,2
7067,1
113189,9
5241,16
80139,13
51586,36
3683,9
5906,1
55746,21
5166,9
4582,24
8933,6
8190,46
113878,56
56123,43
441925,15
11329,58
89122,6
65997,4
27044,1
9665,12
119559,19
284114,20
4848,1
55573,3
6100,1
4171,18
50865,1
51297,30
4756,123
23710,78
8667,15
55922,24
6439,41
128637,7
54881,20
89846,3
132228,2
55040,5
100128731,49
92591,4
149018,2
4114,6
90990,40
79861,2
6729,1
4675,3
64105,3
6399,1
2977,48
154313,3
144195,22
1269,1
