gene study_attention
ENSG00000128699 20
ENSG00000291147 27
ENSG00000130147 2
ENSG00000158714 9
ENSG00000186522 136
ENSG00000291147 51
ENSG00000291147 5
ENSG00000291147 6
ENSG00000291147 47
ENSG00000143952 9
ENSG00000143157 69
ENSG00000144460 275
ENSG00000204406 10
ENSG00000134247 2
ENSG00000143079 5
ENSG00000117245 10
ENSG00000117625 71
ENSG00000118965 59
ENSG00000143375 4
ENSG00000138411 13
ENSG00000142599 4
ENSG00000116213 20
ENSG00000179085 33
ENSG00000020129 28
ENSG00000163209 2
ENSG00000143185 23
ENSG00000143393 325
ENSG00000143536 2
ENSG00000136695 36
ENSG00000143324 6
ENSG00000172380 20
ENSG00000188770 5
ENSG00000021574 11
ENSG00000094975 44
ENSG00000162517 93
ENSG00000171517 12
ENSG00000173641 60
ENSG00000162616 23
ENSG00000019169 15
ENSG00000198648 2
ENSG00000138002 11
ENSG00000115592 6
ENSG00000117139 1
ENSG00000169509 43
ENSG00000136694 3
ENSG00000144035 25
ENSG00000064703 3
ENSG00000159348 27
ENSG00000143256 16
ENSG00000115216 10
ENSG00000171055 35
ENSG00000115211 19
ENSG00000116670 43
ENSG00000092850 29
ENSG00000132781 11
ENSG00000123636 5
ENSG00000130770 64
ENSG00000144339 8
ENSG00000116035 7
ENSG00000124357 2
ENSG00000116031 3
ENSG00000134709 96
ENSG00000117016 32
ENSG00000204624 4
ENSG00000075391 24
ENSG00000187801 6
ENSG00000116285 3
ENSG00000187140 114
ENSG00000171385 29
ENSG00000116661 25
ENSG00000143258 1
ENSG00000117602 27
ENSG00000117569 3
ENSG00000053372 15
ENSG00000134249 36
ENSG00000119203 25
ENSG00000163171 11
ENSG00000198586 3
ENSG00000134215 48
ENSG00000158435 3
ENSG00000213085 7
ENSG00000092847 16
ENSG00000123992 26
ENSG00000179915 7
ENSG00000142623 2
ENSG00000134313 11
ENSG00000122417 90
ENSG00000162738 2
ENSG00000068724 2
ENSG00000291147 39
ENSG00000142619 31
ENSG00000118298 49
ENSG00000159339 6
ENSG00000116983 4
ENSG00000171094 113
ENSG00000291147 2
ENSG00000169599 3
ENSG00000116793 10
ENSG00000143450 25
ENSG00000176720 14
ENSG00000117691 5
ENSG00000291147 5
ENSG00000135960 15
ENSG00000079335 6
ENSG00000162627 20
ENSG00000081721 26
ENSG00000242441 58
ENSG00000185104 7
ENSG00000115525 13
ENSG00000084072 1
ENSG00000065183 36
ENSG00000116830 62
ENSG00000127603 15
ENSG00000197323 8
ENSG00000291147 5
ENSG00000198952 247
ENSG00000198815 13
ENSG00000119042 18
ENSG00000084764 13
ENSG00000197959 36
ENSG00000174371 1
ENSG00000008128 21
ENSG00000291147 6
ENSG00000137975 60
ENSG00000120332 1
ENSG00000197568 63
ENSG00000009790 30
ENSG00000144182 17
ENSG00000117020 12
ENSG00000291147 3
ENSG00000090273 32
ENSG00000074582 2
ENSG00000138074 86
ENSG00000061676 29
ENSG00000117620 1
ENSG00000144036 1
ENSG00000117155 8
ENSG00000162631 48
ENSG00000115020 4
ENSG00000076321 12
ENSG00000116586 10
ENSG00000134242 5
ENSG00000203737 1
ENSG00000135898 34
ENSG00000169967 21
ENSG00000054118 19
ENSG00000182134 70
ENSG00000115041 9
ENSG00000055044 1
ENSG00000162702 7
ENSG00000162959 2
ENSG00000097033 4
ENSG00000135932 3
ENSG00000183520 8
ENSG00000115540 7
ENSG00000117500 2
ENSG00000115128 38
ENSG00000144034 12
ENSG00000123091 16
ENSG00000143222 13
ENSG00000178096 7
ENSG00000115561 139
ENSG00000115488 26
ENSG00000188976 9
ENSG00000122481 73
ENSG00000160679 3
ENSG00000143033 3
ENSG00000115548 66
ENSG00000265491 2
ENSG00000168397 12
ENSG00000116212 2
ENSG00000058799 30
ENSG00000197429 24
ENSG00000115239 9
ENSG00000065802 29
ENSG00000162931 34
ENSG00000136636 11
ENSG00000198492 9
ENSG00000143156 51
ENSG00000132855 1343
ENSG00000174307 4
ENSG00000116750 13
ENSG00000172410 67
ENSG00000119041 24
ENSG00000265241 58
ENSG00000125629 29
ENSG00000186891 2
ENSG00000135973 26
ENSG00000120942 3
ENSG00000158769 6
ENSG00000291147 4
ENSG00000115307 88
ENSG00000079150 14
ENSG00000162419 16
ENSG00000169504 62
ENSG00000138080 58
ENSG00000291147 1
ENSG00000134255 29
ENSG00000119772 5
ENSG00000291147 31
ENSG00000158195 17
ENSG00000143507 12
ENSG00000163600 25
ENSG00000131788 180
ENSG00000116679 291
ENSG00000188529 21
ENSG00000291147 20
ENSG00000291147 6
ENSG00000119729 22
ENSG00000291147 3
ENSG00000291147 3
ENSG00000291147 1
ENSG00000116141 2
ENSG00000291147 17
ENSG00000291147 55
ENSG00000291147 40
ENSG00000291147 4
ENSG00000291147 3
ENSG00000291147 231
ENSG00000291147 27
ENSG00000291147 107
ENSG00000291147 38
ENSG00000291147 34
ENSG00000291147 17
ENSG00000291147 32
ENSG00000291147 17
ENSG00000291147 242
ENSG00000291147 25
ENSG00000291147 5
ENSG00000291147 10
ENSG00000291147 20
ENSG00000291147 15
ENSG00000291147 58
ENSG00000291147 79
ENSG00000291147 1
ENSG00000291147 30
ENSG00000291147 1
ENSG00000291147 20
ENSG00000291147 52
ENSG00000291147 1
ENSG00000291147 34
ENSG00000291147 37
ENSG00000291147 31
ENSG00000291147 1
ENSG00000291147 42
ENSG00000291147 2
ENSG00000291147 12
