gene study_attention
O95411 4
P48051 64
V9HW41 1
A8K146 1
Q92539 2
Q9HAF1 51
Q9BT25 59
Q8WX92 33
Q9BWT6 6
Q5T751 65
Q53SS8 4
Q496J9 6
Q16674 1
Q15012 5
Q7Z3Z4 14
Q8WVV9 49
Q6P2P2 8
O60243 11
Q5SRE7 2
Q4LE39 40
Q8TCI5 7
P15151 95
P43007 5
Q96NT3 78
A8MTZ0 7
Q9BQD7 24
Q9H6P5 3
Q9UBG0 28
Q9NZU5 7
P20618 153
Q9HB07 42
Q7L9D0 1
Q7L592 28
Q9H211 27
Q13671 55
Q86XD5 29
Q96AX9 13
P21333 227
Q16832 11
Q9UBI6 14
A0A024R1U4 1
Q16790 2
O60706 1
F5H423 1
P49901 68
Q92769 159
Q04756 12
P15515 1
P50151 11
Q92608 43
Q6UWL2 12
Q8TBN0 35
P49247 28
Q86YF9 14
Q01995 9
Q641Q2 26
H0YBU6 1
P22083 1
Q9UHD9 252
G5E9W7 2
P13686 12
P41238 8
O95561 7
Q92730 8
Q9Y4X5 78
Q6P161 9
Q96H71 1
Q6P2Q9 66
P36402 4
P04632 22
O94804 2
Q8IUC8 3
Q12979 5
A0A0C4DGW6 1
O75937 18
Q8N6M3 25
F8WE39 1
Q9UNK0 109
P36871 9
A0A109NGN6 1
Q16816 1
Q6KF10 1
P47972 5
P84103 66
Q03936 16
O60304 4
P34096 1
Q04721 31
Q00987 170
Q9NPC3 12
O43312 5
Q96J92 5
Q5TA50 1
O43680 5
O75387 4
Q15116 52
Q6ZS10 23
Q8TBQ9 1
P49913 1
B5ME19 10
E9PD14 1
Q14192 173
A8KAD9 1
Q96QV1 4
A0A0G2JIW1 2
E9PI22 1
Q5MAI5 8
Q68EM7 15
Q9UMD9 7
Q9UHA2 16
P20061 1
Q9HCU9 47
P43361 13
Q9NR30 87
Q14999 25
P05013 5
Q8IZC7 12
O60687 1
Q14CN4 24
Q9Y4K1 12
P21283 18
P35914 9
Q9UK28 10
Q8WYA1 23
Q9UBC2 27
A8K7N0 1
A0FGR8 22
P08254 8
Q96AY4 26
Q96F46 66
Q9HC84 9
P10275 77
R4SBI6 1
Q15648 65
P36222 8
B3KP95 1
P07947 114
Q9UGR2 8
O75556 17
Q12840 36
Q6UXS0 1
E7EQ69 1
Q5HY81 1
Q13576 23
Q96AT1 33
Q96EK6 10
Q15046 58
P45983 62
P25713 2
Q8WYR1 5
Q9BQS2 6
Q86VU5 48
O14980 61
Q6P587 13
P57052 27
Q9BSK2 3
P47710 14
H7C5V3 1
Q9H3M0 9
P78369 11
Q86WI5 1
Q86UB2 8
A8K3Q9 5
P12277 43
Q9NQ86 16
Q14952 1
Q9HBE5 1
Q9NV88 8
Q9BZD7 3
P46087 75
Q9P296 70
Q8TEH3 12
B2R679 1
Q9NTW7 19
P14555 7
O75324 4
A8K4T8 1
Q5VSG8 17
Q14168 12
K7EMM4 1
Q5T8D3 21
Q9NUG4 6
P18124 82
Q9BQ24 23
Q9NWJ2 2
Q9NXR8 38
O14810 9
Q9NPA2 2
Q9UPX6 7
B3KV54 6
C9JN51 1
Q8TCT1 54
Q59EY7 1
Q9Y2Y8 31
O94901 17
P54793 2
Q99583 5
Q9HD33 68
Q2WGJ6 95
Q7Z3S9 236
P15170 24
O95388 3
O14569 19
P49902 16
P60852 3
Q13733 9
Q9GZY6 1
H7C1K6 10
Q8TBG9 11
Q9Y4E6 3
Q13639 20
Q6FGH5 3
Q2M1K9 13
E0CX11 1
Q9Y2P8 11
P86452 2
Q09013 12
Q9NZD4 9
B3KMS0 2
P46439 11
Q7Z7G8 13
Q9Y4D1 30
Q8TEW0 48
Q15125 205
P09668 16
Q8TBY8 1
P04637 397
Q9H7N4 29
Q6IA61 1
K4DI86 1
Q9HAU0 50
Q5HYC2 3
Q6BCY4 17
Q9UBD5 36
A0A024RAQ3 1
Q96IZ5 31
A2A3R5 2
Q9Y2T5 13
Q96PE6 2
P23634 38
Q9UPU3 3
Q9H074 24
P22528 10
A8K6I4 1
O15217 9
P49790 84
Q9Y3A2 9
P32238 1
Q7Z5A7 1
Q92521 7
Q9UH03 39
P54619 55
Q96FJ2 58
K7ELS0 1
Q15788 27
Q9NRC9 2
O00628 21
P09172 2
P52333 45
B3EWF7 2
Q96LK8 2
Q14093 13
Q9GZU3 11
P57077 8
Q32NC0 19
Q6FHM6 1
Q96NJ3 3
A1A4V9 1
Q9UBP4 57
Q7Z7J5 1
Q8WVB3 9
Q8TDV5 1
Q13129 11
Q96BU6 1
Q2TAM9 1
Q86UD3 10
O95886 19
Q96MT7 2
Q8NEJ9 22
Q59GW7 1
Q8N5A5 100
O95154 11
P21579 41
O75460 20
A8K070 1
A8MZ59 45
Q6P9A1 1
P15090 13
E7EPK1 1
Q8N386 38
Q8N2H4 17
Q92616 54
P07306 36
O00562 5
Q8IX03 43
O94925 48
Q9NZP8 1
Q9Y5A7 9
Q5THK1 10
Q5VSL9 39
Q99933 47
O75154 10
Q9BRT9 25
Q96PX6 5
B2RMQ4 1
Q9H0A9 46
Q14190 27
Q92618 6
Q9P2P5 10
P04180 1
P27037 15
Q8IZ73 8
P23381 11
P55157 1
Q96RJ6 11
P21281 31
Q14442 3
Q6UXE8 9
P04745 33
Q9NW75 7
O75781 13
O95832 9
Q5XKL5 2
Q6BDS2 22
Q8TF21 5
Q9UPQ4 56
Q9NXE8 6
Q6SPF0 50
Q8NA70 3
Q68E01 24
Q5VZL5 46
Q92552 74
Q96JI7 5
Q14152 80
O95825 10
G3V1A1 1
P67775 165
Q8N274 3
P51884 8
Q9NTJ4 9
Q9NW71 1
Q8N619 5
Q13323 95
Q15155 16
A0A087WY89 26
Q7Z4G4 12
P41225 3
Q9Y676 52
P04440 17
Q8N2G8 23
Q12982 49
Q6AW86 79
Q99741 36
Q96E14 7
O00115 3
Q6IBB0 2
H0Y368 1
Q8TD84 3
Q96I30 3
Q53F65 1
Q96KR6 67
P53779 20
Q14CW9 27
Q9Y5J6 11
P62495 38
Q13761 12
P04921 11
P35659 25
O95147 53
P10696 8
O14503 97
Q9NRG4 40
B0FP48 18
P19474 54
P20849 6
P18859 57
Q96FH0 8
H0YJT2 2
P11021 283
Q6IA69 16
Q8IUF8 20
Q6ZSJ9 29
P23759 13
Q16880 23
P98173 1
P57078 304
O95178 1
Q9GZX3 13
Q59HH3 1
P02775 29
O75128 32
Q8NFW9 8
Q9NTI5 36
A5PKU2 98
Q9H0R1 5
Q09FC8 3
O15020 23
O75954 4
Q9UKX7 42
Q96Q07 23
Q9UHF5 1
Q6EER8 16
Q7LGC8 5
O00264 59
Q8NBI6 5
P61266 35
Q49A88 55
Q96DE5 20
Q76N32 16
O15260 37
P83105 9
Q4LDE5 6
Q96AT9 7
Q9H614 10
Q9P2W7 1
Q96T37 27
Q9H6S3 12
Q8TDY8 3
P00414 7
Q8TC76 8
Q9H6X2 45
P41227 64
Q86VL0 3
E7ERK9 1
Q16763 18
Q9Y255 10
E9PPJ0 1
O60669 17
Q8N0S2 52
O43805 22
Q6L8Q7 19
Q5U649 2
Q9Y6T7 2
E7CU85 1
Q9NXU5 28
Q9HBR3 3
O94823 1
Q8IZU9 6
Q9H6J7 28
Q96PL5 18
Q7Z7H8 69
P25105 11
Q6PCT2 17
P35499 1
P48507 19
Q6X4W1 25
Q96EY7 71
Q9UL80 1
O43603 1
Q9H4M3 16
P16435 10
Q14406 1
Q8TE99 7
P22001 6
Q15063 2
Q8TEV9 16
Q9UBQ6 15
Q86VG2 2
O95453 17
Q15233 69
Q9Y6B6 10
P54920 53
O75912 1
P10721 6
Q6ZRS2 32
P02452 25
Q01628 26
Q5VZK9 8
Q8N5W8 2
Q3MSN4 2
Q53HI1 32
A2RUS2 3
A3KN83 2
Q7L5A8 28
P11940 121
H0YCH8 2
H7BY36 2
Q13362 21
Q9H0E2 79
Q5EB52 22
Q9H0G5 10
P48060 1
Q00872 16
B7Z1J9 1
E7EX90 1
P11047 18
Q8NFJ6 5
Q9HAC7 30
F5H793 1
P07451 2
Q12950 44
Q9ULA0 26
Q9Y3E1 14
O95157 11
Q68DA7 4
Q92797 46
O94927 41
B4DT31 2
Q9NYQ8 1
P53667 28
P54851 1
P43004 3
P06748 301
Q12789 51
O15427 13
O95868 4
Q53YP1 4
Q9BTE7 18
Q569H4 4
O43752 66
Q9NS87 21
Q15040 29
Q8IUC3 36
Q9Y5S9 68
A0A0B4J2D5 1
O95995 111
E7EPB3 2
P29475 2
Q9Y6U7 1
Q9Y5B0 17
P00966 23
Q8WUT1 22
P25208 8
Q9UHN6 12
P85298 10
Q9BRG2 6
V9HW56 2
Q6P1K1 10
O95239 14
P27930 39
Q9HBX9 4
Q00059 94
A0A7P0TAB9 1
P19174 114
Q9NPD8 20
Q9NUL5 65
P53582 18
Q86YB8 18
Q12923 24
Q8ND90 180
Q9NYZ1 22
H7BZJ3 4
O60241 4
Q96HQ2 12
Q6IPX3 1
Q9BU23 24
P19320 637
Q49AR2 6
Q99706 6
Q9H0N5 11
P28161 3
P51606 2
Q6A163 33
Q86WG5 8
O14904 2
P78345 30
Q8WTX9 20
Q6FIC5 1
P51531 45
O43707 72
Q86SE5 33
O75688 49
Q96JA1 19
O94985 29
Q96IZ7 26
O95221 9
P01036 33
P15927 85
B7Z6G4 2
Q9BT78 47
Q6PIQ7 2
P35609 81
Q149N5 1
Q96S94 47
Q7L804 27
C9J2V2 1
O00400 60
Q495M9 21
Q8N987 31
Q59GL9 7
Q96Q77 55
Q15035 1
P13010 120
O15121 28
Q8IZM6 1
O14894 2
Q8NCE2 14
Q96LB3 51
I3L2B0 1
B5BUB1 3
P14625 83
Q14184 2
Q96HF1 13
Q9HCP0 12
Q8NBJ4 116
Q8TDJ5 1
Q9H4G0 28
P48735 18
A6ND91 2
Q9BTB7 1
Q96DN0 11
Q14103 155
Q8TF65 18
Q9NVY6 2
Q16787 14
Q5HYI8 29
Q8NFH3 27
Q702N8 3
P54098 22
B4DX78 1
P22674 5
A0A140VKA6 1
Q5VU77 1
Q8N5I3 5
Q9UJW0 27
Q86SZ2 14
Q6UY01 2
O75312 7
Q9BT67 29
Q7Z5H4 2
F5H6I0 1
A5YM69 5
Q9UP83 32
O00462 12
Q6PI73 1
Q9NTU7 13
Q9Y5L5 1
Q6ZT12 31
Q8N1A0 3
P23368 13
P01732 2
P24592 41
Q8NFY9 5
Q6ZMR5 6
Q53EU7 1
Q0D2H9 23
P26012 11
O95931 29
Q96BP3 2
Q16478 4
Q9P2J2 5
P35218 2
O00204 18
O60841 28
P53365 57
Q6UB28 5
P26006 13
Q9UFC0 33
A8K588 1
P60484 45
Q12872 14
Q15649 7
O75964 33
O14578 7
Q9H932 2
Q9BVW5 15
E9PKR8 5
Q8TBZ6 3
Q9UHY1 21
Q9NRA1 4
P42330 8
Q8N2U0 11
Q9BS26 52
H0Y300 1
Q00887 19
Q03426 10
Q8NA29 2
P49207 22
A0A0C4DGJ5 1
O14494 4
P56385 35
Q6ZQX7 1
A6NKL6 1
Q86V97 30
O75146 41
P07437 141
Q9BRP7 8
Q96A49 28
Q9Y3F4 65
O43257 37
P05937 4
Q53SB5 2
E9PB39 8
O75677 1
B4DN30 3
Q8TBJ5 1
Q9NR23 3
Q6FI81 10
Q53S99 1
Q5GFL6 8
Q59GT1 5
Q75N90 14
Q6B0K9 25
Q9UJC5 5
P15121 19
P61088 77
Q9HBA0 4
Q5BKX6 2
Q15532 38
A0A024R9F6 4
Q6IQ08 1
Q96PK6 80
Q59EJ3 1
Q99801 15
Q8IUB3 1
A0A024R1N4 1
A8K5K0 1
Q8IYE0 73
Q8N841 3
Q86SI9 1
P0CG47 176
Q13507 5
Q1RMY5 1
Q8IX15 37
Q5T6F2 48
P78536 21
Q7Z7K0 2
Q9H3S4 3
A0A0S2Z4Q4 32
Q9NQ30 14
Q6ZUS6 3
Q8N9R8 16
Q96MX6 19
Q9Y678 58
P15259 11
Q96JS3 28
Q01658 10
Q03989 122
O43318 93
Q9BTY7 4
H0YAY5 1
Q9H6Z4 11
O95810 13
O95182 41
O75379 81
O00716 128
P10074 100
P42702 12
Q2M1J3 1
Q5SY68 3
Q14515 6
P25205 86
Q96JY0 1
C9K025 1
O14787 47
Q9H334 36
Q7Z4W8 1
P14652 8
P22466 11
Q8N608 1
O43156 32
A6NHV6 1
Q58FF6 31
A0A087X1Z3 1
Q5TFG8 5
P49682 7
Q96GE9 1
Q9HB65 18
Q96NJ5 2
P50336 11
O15232 21
P52594 13
E7EWX6 1
Q13727 2
O75586 33
Q59GP6 8
Q9UNP9 45
Q9Y2W6 15
P49961 1
Q6ZST4 2
Q9BUP0 17
Q8N6L7 5
O96005 14
Q969T3 31
Q6NXT4 23
Q9BYD3 98
Q9NUT2 18
Q8TF05 20
E7EWD6 3
Q8IZS5 11
O14733 29
P08294 7
Q68CZ2 13
P13796 12
Q5H9R4 1
O60921 26
Q96S59 56
O95405 41
E9PRG8 6
Q6NVI2 4
Q3B7T1 40
P18509 18
Q9BXP8 3
P05162 5
Q8N271 2
A0A140VJJ2 1
Q9BQA1 75
E9PC62 1
Q8NDH6 9
P26371 194
Q9Y2Z2 23
P15941 122
I3L504 1
Q7Z2Z2 5
Q9C0H2 21
X5DQZ7 1
Q76I76 13
Q9H7B2 56
Q5TI25 2
P16591 14
P22314 42
Q8WTQ1 6
P48230 22
Q14164 345
A0A0S2Z6P0 14
B3KTV0 1
Q16612 5
Q9Y2W3 1
Q9HAB8 3
O76031 57
P54707 52
Q7Z3K6 8
O43679 27
O14798 29
P14324 27
O75865 42
Q684P5 3
A0A024RAI1 1
G5EA30 1
Q9NYL9 74
Q8N485 5
Q8IYR0 59
P48165 117
P0CW24 5
P29144 25
O43315 22
Q8N983 34
A6NIJ9 1
O60936 8
Q9UGU5 37
Q9UKU9 3
Q6S9Z5 29
Q16520 16
Q9H3U1 72
P31274 24
Q9Y2G1 2
O14905 1
O43301 26
Q9UDW1 9
P00742 7
Q9NXF7 21
P51957 540
Q96HH6 38
Q14774 22
Q96B21 38
O95149 19
Q53EM5 1
Q8N584 1
Q16617 43
Q13296 78
P32019 12
Q9H9D4 123
Q96PM9 3
Q96S90 12
B2RCF3 1
O95714 112
O96000 27
O60732 8
Q59EL4 1
A0A0C4DG94 2
Q9H2S1 2
Q9H1M3 1
Q13201 14
Q5VU97 12
Q9Y6H1 126
Q13286 38
Q6IAT9 1
Q96Q04 3
O14526 13
Q5T6M2 1
Q9BYN8 40
Q8IUH8 3
B2RE46 1
Q2M1J6 2
Q8WU68 2
Q8IWN7 3
Q9Y289 4
Q8TCY5 8
X5DP20 52
Q96A32 2
Q8TE82 1
Q8N4H5 6
Q9Y2H0 30
Q15544 10
Q12888 321
O75496 57
Q155Q3 13
P55001 1
E9PLD3 1
P78509 1
O75531 26
A4PIV9 1
P54852 51
Q9NYB9 226
Q9P2N4 1
E7ENF1 2
P42696 127
Q9NXF8 8
Q5VZE5 4
Q9H9A6 25
A2A2Y4 23
Q96L03 1
P15880 116
P27824 420
Q99218 1
Q8N6R0 17
Q9BQC6 23
Q7Z3B1 6
Q9BWL3 27
Q14699 10
Q5VU43 147
Q9BWH2 50
A8K9A5 1
Q96FM1 1
P22749 2
Q6P2D8 1
A8K8U1 1
P25686 27
O75487 19
Q96B36 10
P16118 15
P30988 8
Q9H4G1 6
Q13255 3
Q6PF05 24
Q15041 81
Q9NPL8 119
O60941 68
P01567 1
Q6ZRI6 16
Q9UIW2 10
A0A024RDV7 1
X5D7N4 3
Q96JK9 2
P0CG20 71
G3V3Y1 8
Q9NTK1 3
G5E9L9 1
O43711 83
P16219 9
P51608 118
Q16667 8
O14773 18
Q8N1K8 1
Q53HC9 45
Q99871 65
Q969J5 3
Q9H6F5 19
Q99700 53
Q9GZT3 35
C9JI87 4
P22492 84
P27987 15
P59910 12
P03897 2
Q5JUQ0 1
Q9UK17 1
Q9BXU7 2
Q401N2 42
I6L9A0 2
Q16831 5
P78332 19
O00421 6
P50224 2
O95630 47
Q9Y2H5 6
P49327 85
P13232 2
Q6PI26 12
Q15427 74
Q59FC3 1
A0A024RB16 1
Q9BZE7 4
F8W1H4 1
Q9C035 29
Q6IAQ1 1
Q5VWG9 8
P12829 3
P30531 5
A0A0S2Z3L2 1
Q2VY69 2
Q8TAE6 2
Q9Y278 11
A0A0A6YYJ5 1
P49888 10
Q5SU16 3
Q9BYD2 78
P04733 1
Q5SZD4 1
Q66GS9 172
P0CW23 1
P01112 72
Q5JTZ9 33
Q5M775 28
Q08050 50
Q5T215 1
P28845 6
Q8IWU6 5
Q8IZ81 1
Q02410 9
A0A024QZY1 1
A0A0B4J2F2 6
Q9C0E2 29
Q59EK3 1
Q8TF47 27
Q5U651 11
Q9Y6M7 37
Q92685 14
Q9UBM1 2
Q8TEN0 1
Q5T7M9 23
A2A274 2
Q8TBC4 17
O43175 44
Q92502 1
A0A024R7U6 1
Q8N2K1 9
A2RU48 6
Q8IW41 8
Q9UHK6 4
Q9BSM1 43
B4DN72 1
Q53HC5 37
A6NKB5 4
Q52LA3 9
P04920 21
Q8TB22 63
Q07687 8
Q495M3 1
Q9Y2J4 103
P35247 3
Q12999 6
P61457 55
Q9H1B5 13
P32245 13
Q9UHD8 28
B7Z2B0 1
Q07020 139
Q9UBL9 21
Q9NVS2 25
Q9NZS9 9
Q96QZ0 1
Q6PIF6 3
Q6IN85 42
Q9BXJ5 46
Q13188 80
P09544 2
Q0D2J5 2
O76009 4
Q9BQG1 10
Q12791 4
Q9NUC0 11
P23193 38
Q7Z739 22
Q68D91 34
Q8N4S0 17
P12074 16
P17568 54
Q96DR7 8
Q14457 105
Q4J6C6 34
Q96EK2 3
Q9Y6J0 14
P24043 4
O15164 38
Q9NS56 30
Q9NVR2 15
Q9NYZ3 139
A8K8V0 85
O00220 82
P16144 58
P19237 41
Q08493 9
Q6P1J9 89
Q9UMX6 1
P34903 18
Q8IYX7 46
Q9ULM2 33
P02462 7
Q9BTW9 19
Q6UXD5 5
Q9Y345 10
Q9H2M9 9
P56192 47
A0A0D9SGF6 1
P78415 1
Q6NSI4 12
F8W7U8 3
Q9H9B1 34
Q9Y261 11
P0DOY2 4
Q08E93 8
P11274 38
Q16777 12
Q96BA4 1
Q15836 103
Q9NPB0 1
O60229 16
P20226 57
P09455 7
U3KQ84 3
O60747 1
Q14008 76
Q9HBJ0 17
P07478 10
Q8NBI3 2
P56750 1
Q15057 4
P16383 24
O14796 27
A0A0S2Z5X4 60
Q96C92 43
Q5VUJ5 2
B4DY09 1
P62760 21
P53634 11
Q6NSJ5 20
P78406 50
A8K9U0 1
Q86YE8 1
Q86YT5 18
Q13641 1
P28328 6
Q5VVQ6 30
O75369 56
Q4W5G0 1
Q14781 53
Q53S33 30
V9HW00 1
O94817 57
E9PSE3 1
O76099 1
Q96T91 18
P62910 58
Q16850 13
P51686 18
Q96FF9 43
O94830 14
G5E9H3 3
Q2TBE0 99
Q96KB5 25
Q9H305 14
X5DNR8 1
Q9BWP8 8
Q6PUJ7 1
Q9H3Q3 1
Q6P1Q9 5
Q9P2S2 2
Q0VDC6 3
Q9UP52 3
J3KNI1 2
A0A024R7T3 1
P31323 64
C7DJS2 1
Q9NRF8 11
Q5S3G3 5
A1L3A9 1
Q6UXB4 27
O94979 22
O75426 15
Q9Y4A0 6
Q96TA1 12
Q9NYF3 17
P55085 74
Q53H47 11
Q9Y485 7
Q5FWF7 1
Q9UKX2 11
Q9BPX1 27
Q4G148 12
Q86YH6 5
Q9Y224 40
O14907 4
Q9BXW9 38
O15119 15
P01135 6
Q9BQ52 20
Q6P2D0 29
Q8N1V8 1
Q96EV8 115
Q86T29 1
Q7Z759 1
P25787 48
Q15653 75
Q9BY78 18
Q8IYD8 25
P0CI01 4
Q05193 43
E9PJ55 2
Q969R5 99
A8MXQ7 1
F2Z2M5 2
Q9BTD8 60
Q9H4M7 8
Q8IV31 40
O95944 4
Q0P5P2 2
A0A024R6G0 1
Q13319 1
O75908 3
Q9Y4G2 10
Q86WA6 5
Q5T4F4 44
B2R657 1
P53794 8
Q96JC9 93
Q96JB3 25
O95007 4
Q8N196 3
Q9UJ83 9
Q96MU8 2
B5MD87 2
P56856 4
Q5DT21 1
P34998 4
Q8TC05 6
Q9UQL6 31
P02511 45
Q15006 108
Q6ZW49 28
Q5JSH3 14
Q9NZB8 10
E9PK25 1
Q70UQ0 56
Q16651 3
Q9C0F0 1
P26367 118
A3RJH1 1
Q9H0F6 57
Q9NYG5 33
Q8TB46 1
E9PE19 1
P05112 2
Q9NPF0 22
Q08830 60
J3KMX2 4
P51649 12
Q59GD3 1
P20908 22
P19013 40
O15551 2
P51790 13
Q9BYJ0 1
Q86Y97 3
P06746 26
O14832 11
Q5BJH2 59
Q92540 26
Q9NYT6 1
A0A0S2Z5M8 1
O00192 12
O95407 5
Q9BZ29 20
Q49AG3 1
Q8IXP5 1
Q9H5V7 55
Q9NWJ6 1
Q5T653 26
Q9UBD3 16
A0A0A0MQS1 1
Q13480 17
Q96PG8 8
Q5T2X4 1
Q9H7U1 17
P26639 31
O15553 5
Q96GK7 6
Q9H4M8 1
Q5TCU3 4
P62979 63
Q7Z3Z2 10
P01562 12
O75334 3
P0C7H9 3
Q86YR5 28
Q9Y572 95
A0AVT1 16
Q8WWA1 1
P08185 3
Q9NXR5 20
Q14117 4
Q6L9T8 3
Q9NX95 18
Q02790 64
Q9UKB1 106
P0DME0 1
Q8WY41 1
Q587J7 1
Q6IAV4 2
Q9Y3A0 13
Q6FHL8 1
Q13554 59
A6H8Y1 8
B7U540 3
Q8N6M7 1
H3BN98 4
Q99717 35
Q96NZ1 6
F8W1R7 1
O14653 64
O60256 26
Q5TDH0 10
O75604 106
P17947 8
A2RRC6 4
Q7Z2K8 13
Q96GX1 271
A9UF07 16
Q9UHD1 47
O75145 12
P80303 10
Q9NSD4 12
G4XUV3 12
Q6FGT0 1
Q96JJ7 12
Q8TES7 133
P15169 5
Q7Z4U5 2
Q96QA5 8
P11413 13
O00625 5
P42857 33
Q7Z5J4 15
P30536 19
Q96RP9 18
Q9H0I9 4
Q9BWT3 2
Q9NVP1 39
Q494U1 41
Q71U35 1
Q8IZF4 79
Q5T3I0 104
Q96D53 45
Q9NYB5 2
Q4AC94 16
O00622 8
Q70IA8 17
Q96EG1 20
O75916 4
O75127 31
P82933 73
Q13956 5
O75352 9
F8W943 1
V9HWI3 1
Q5JPE7 5
O43422 21
P78563 22
Q2M3W8 3
P01033 11
Q504Y0 70
X5DRE8 2
Q8TE60 4
Q5ZEZ6 1
Q6UWI4 5
Q9BYE4 1
Q9BWF4 2
Q9BTC8 54
P61073 30
P02749 16
Q86X83 32
E7EQZ4 1
A6NMX2 1
Q8N8J0 1
J3KTF8 1
Q92560 52
A1Z1Q3 1
Q8NFU7 2
Q9BQS8 49
Q96CF2 12
Q3SX64 6
Q6IAL2 3
P61966 11
Q08379 561
P83111 26
Q9P0R6 3
A0A384ME17 12
Q68EA5 12
Q66K80 3
Q9NQZ6 28
O95450 15
H0Y7P7 1
P49810 27
H7C070 1
O76076 5
P07357 5
P31273 97
P31641 7
P49447 59
P23560 5
Q6P444 16
Q9Y6X4 7
A0A140VJY2 1
Q9BVQ7 24
P23396 100
Q8NEP9 6
O43281 33
A0A024R2A7 1
P24941 178
Q8TB96 14
Q9H511 1
P37088 4
Q8IUA7 2
P17535 31
Q99707 16
Q9HA92 7
Q5VY09 11
P05231 3
Q9BSR8 46
Q9H2L4 95
Q9HDB5 8
O15519 41
Q13769 50
Q4G0S1 1
Q2VIK8 1
Q9P0U3 16
Q6ZUT1 123
B2R8R5 2
Q14116 6
Q9BUA6 3
Q99551 16
O00534 33
P19022 9
P51523 5
A0A590TQL1 2
A0AVI4 3
K7ELC2 1
Q8WX94 2
Q9BRT3 12
Q5TDP6 2
O43502 22
Q6NTE8 10
Q5QGT7 72
P26651 12
Q9NZ23 12
O60938 14
Q8TAX5 1
Q13066 2
Q58FF3 4
Q9GZZ9 68
Q5TBC7 10
A0A0S2Z4U3 19
E9PQ56 1
Q8NHA8 1
Q7Z7B8 1
Q9NQZ3 6
Q6ZN11 1
Q5T9C2 10
O00763 8
Q9NS40 2
Q9BS83 1
Q9Y5Z4 4
Q5T6F0 15
K7EL20 2
O75144 7
Q9NY46 3
Q6PGQ1 8
A8K3Z6 1
Q96RE9 3
Q14512 3
Q9UBY9 24
Q5TDE9 1
Q9BZL3 52
O15321 4
Q6IAM7 1
Q6W0C5 12
Q9Y2A9 10
Q6IB77 6
Q86SG5 8
Q86WV7 2
Q8N5G0 1
Q96RQ3 26
A2VDJ6 1
P07205 20
Q9HCG7 11
Q76G19 2
Q13401 1
E9PRY8 1
P08048 6
O94992 27
Q8NEY3 1
O75446 33
Q96L91 33
Q7Z5G4 15
Q9NXL9 11
A6NGU5 1
O00339 5
P06865 14
P21217 21
Q9P2D6 10
Q9BXY0 64
Q15008 89
P43363 40
Q8IY33 14
Q9Y314 14
P15812 27
P78310 12
P10620 19
P57086 56
Q92764 94
Q9H714 9
B1AQ61 1
A9CP04 1
Q96E88 2
P60983 3
F5GY68 1
Q5U0I6 2
F5GX40 1
A0A087WUC6 1
Q9GZP0 19
Q9UDR5 8
P49356 52
Q5M8T2 2
O75962 16
Q8TEJ3 7
Q8NGX2 1
Q5SZQ8 8
Q659C4 28
Q7Z6H2 1
Q9HCD5 30
V9HWH2 1
Q32NB8 2
O15547 3
P17948 22
Q9BQ04 42
Q86U86 26
O15535 13
B2RNN3 2
Q96LJ7 25
P35527 38
Q8N6M6 14
Q9BSW2 40
O75925 44
E9PCW1 16
P09038 16
Q5JTJ3 13
Q68CR1 5
Q8NFJ5 13
Q7Z478 13
Q8IYI0 6
Q5J8X5 60
Q86SS6 3
P08473 100
Q9BZ72 2
P62273 25
Q9Y4X4 7
P10316 2
P02730 11
Q96MY1 4
Q15545 16
D9YZU9 1
P49406 33
O43143 88
Q9UPS6 12
O94993 4
Q86UQ4 2
C9JFE4 2
Q92529 45
Q9UI08 30
D3DTF8 2
P09630 7
P0CG12 2
Q8ND76 14
Q9H0B6 53
Q96N38 2
Q14469 11
Q86YI8 3
K7ER46 2
P46776 36
Q6ZN84 3
Q15390 20
P48736 11
Q9Y672 5
B5MCT8 1
Q8NHJ6 14
Q0VDI3 9
P08034 44
O15527 4
P31483 25
Q92995 36
Q9UHC7 33
Q9NQZ2 25
Q9GZU2 4
P37108 41
Q5BJH7 12
Q96DC7 6
O43583 35
Q6NZI2 70
Q9UC07 12
P78380 7
Q16401 35
Q8N1Q1 2
Q9NXJ5 11
A0A024R9D7 1
O96018 41
Q9Y6E0 56
G5E9C8 1
P0C862 32
Q9BT49 59
Q02083 35
O95045 7
Q9P107 1
O96033 2
Q5GAN6 6
Q8IUE6 39
E7EUN2 14
Q9Y2X8 96
Q8N1S5 24
Q5PRF9 21
Q6NUM9 18
Q96CP1 9
P43268 6
Q14524 19
Q9BT30 6
Q6UXB3 1
P51504 9
Q86VI4 38
O15049 25
Q96KS9 52
Q96RQ1 18
Q8IW93 6
P35542 2
Q8N6P7 5
Q9Y4K0 26
X5CMH5 3
Q8NBF1 2
Q16513 65
Q01151 42
Q96MZ4 2
E9PMS6 7
Q9BXI6 9
Q9NR99 1
Q00975 4
Q59EH3 1
P11137 14
P41595 27
Q9HAV7 46
Q8WVM8 35
Q96NU1 26
O60911 33
P60880 15
Q96MT8 149
Q9Y4W6 56
Q8WXA2 4
Q96CB9 24
Q9NVQ4 9
O43567 28
P40313 7
P82979 34
Q13347 64
Q92908 2
Q8NI38 112
Q9Y5L4 72
A0A140VJE8 1
F8VW96 1
Q9UK55 4
Q5T8A0 1
Q6NX49 8
P17302 35
I3L182 1
P32929 25
Q9GZM7 18
P19440 2
Q8IV38 18
