gene_or_protein,study_bias_score
Q494V2,1
Q494W8,1
Q494X3,1
Q495A1,3
Q495B1,1
Q495M9,3
Q495N2,1
Q495W5,1
Q495X7,1
Q495Y8,1
Q496F6,3
Q496J9,1
Q496Y0,2
Q499L9,1
Q499Y8,1
Q499Z4,1
Q49A26,1
Q49A55,1
Q49A88,4
Q49A92,1
Q49AH0,1
Q49AJ0,2
Q49AM1,1
Q49AN0,4
Q49AR2,1
Q49AR9,1
Q49MI3,1
Q4ACW9,1
Q4FZB7,2
Q4G0F5,3
Q4G0G5,1
Q4G0J3,4
Q4G0P3,1
Q4G0R1,1
Q4G0S1,1
Q4G0W2,1
Q4G0X4,2
Q4G0X9,2
Q4G112,1
Q4G148,1
Q4G176,1
Q4G1B2,1
Q4G1C9,1
Q4J6C6,1
Q4JDL3,1
Q4JDL30,1
Q4KMG0,2
Q4KMG9,1
Q4KMP7,1
Q4KMQ1,1
Q4KMQ2,1
Q4KMX9,1
Q4KMZ1,2
Q4KN05,1
Q4LDG9,2
Q4LDR2,1
Q4LE39,1
Q4LEZ3,1
Q4TT70,1
Q4U2R8,2
Q4V328,1
Q4VAQ0,3
Q4VAX2,1
Q4VB01,1
Q4VB56,1
Q4VC05,3
Q4VC12,1
Q4VC31,1
Q4VC44,3
Q4VCS5,8
Q4W5P6,1
Q4ZG74,1
Q502W6,1
Q502X0,1
Q504Q3,3
Q504T8,1
Q504U0,2
Q504Y0,1
Q504Y2,1
Q504Y3,1
Q52LA3,2
Q52LD8,2
Q52LG2,1
Q52LJ0,1
Q52LW3,1
Q52M93,1
Q53EL6,7
Q53EL9,1
Q53EP0,4
Q53EQ6,2
Q53ET0,5
Q53EV4,1
Q53EZ4,6
Q53F19,6
Q53F39,2
Q53F65,1
Q53FA3,1
Q53FA7,1
Q53FC7,1
Q53FD0,4
Q53FE4,1
Q53FP2,1
Q53FT3,3
Q53FV1,2
Q53FW8,1
Q53G59,4
Q53G71,1
Q53G83,1
Q53GA4,1
Q53GG5,1
Q53GI3,3
Q53GI4,1
Q53GL0,5
Q53GL6,1
Q53GQ0,2
Q53GS7,3
Q53GS9,2
Q53GT1,3
Q53H12,1
Q53H47,4
Q53H54,3
Q53H76,1
Q53H80,2
Q53H82,2
Q53H96,2
Q53HB3,1
Q53HC0,6
Q53HC5,4
Q53HC9,3
Q53HF2,1
Q53HI1,2
Q53HL2,6
Q53HV7,6
Q53HY9,1
Q53LP3,1
Q53NU3,1
Q53QD4,1
Q53QW1,1
Q53QZ3,3
Q53R12,1
Q53RD9,1
Q53RT3,1
Q53RY4,1
Q53S33,2
Q53S70,1
Q53SE7,1
Q53SM6,1
Q53SZ7,1
Q53T59,1
Q53T94,3
Q53TN4,4
Q53TQ3,1
Q53TS8,2
Q53XK0,1
Q53XL7,1
Q53XL8,1
Q53XS2,1
Q53Y01,1
Q53YP1,3
Q53Z40,1
Q53ZZ1,1
Q546I9,1
Q548N1,1
Q549C5,1
Q549H9,1
Q549N0,1
Q562E7,2
Q562F6,4
Q562R1,1
Q567U6,2
Q569H4,3
Q569K6,1
Q56NI9,1
Q56P03,2
Q56P42,1
Q573B4,1
Q587J8,1
Q58A44,1
Q58A45,3
Q58DX5,1
Q58EX2,1
Q58EX7,1
Q58WW2,2
Q59E89,1
Q59EK9,1
Q59EM9,1
Q59EV6,1
Q59F94,1
Q59FJ7,1
Q59FM5,1
Q59FP4,1
Q59G26,1
Q59GD3,1
Q59GL9,1
Q59GP6,1
Q59GT1,1
Q59H13,1
Q59H18,3
Q5BJD5,1
Q5BJF2,2
Q5BJF6,3
Q5BJH2,2
Q5BJH7,1
Q5BKT4,1
Q5BKU9,1
Q5BKX5,2
Q5BKY1,2
Q5BKY6,1
Q5BKZ1,2
Q5BN46,3
Q5BVD1,2
Q5C8S5,1
Q5C9Z4,1
Q5D0E6,2
Q5D1E8,3
Q5D1W8,1
Q5DT21,1
Q5DX21,1
Q5EB52,3
Q5EBL2,1
Q5EBL4,2
Q5EBL8,4
Q5EE01,1
Q5FBB7,8
Q5FVE4,1
Q5FWF4,1
Q5FYB1,2
Q5GAN3,1
Q5GAN6,1
Q5GFL6,3
Q5GJ75,1
Q5GLZ8,1
Q5H913,1
Q5H9F3,1
Q5H9I0,3
Q5H9J7,2
Q5H9K5,1
Q5H9L4,2
Q5H9R4,1
Q5H9R7,1
Q5HY98,1
Q5HYA8,1
Q5HYI8,1
Q5HYJ3,3
Q5HYK3,1
Q5HYK7,2
Q5HYK9,1
Q5HYL7,1
Q5HYN5,1
Q5HYW2,2
Q5I0X4,4
Q5I0X7,2
Q5I7T1,2
Q5J1K9,1
Q5J5C9,3
Q5J8M3,1
Q5J8X5,1
Q5JNW7,1
Q5JNZ3,2
Q5JPI3,1
Q5JPT3,1
Q5JPT6,1
Q5JQP4,1
Q5JR12,1
Q5JR59,5
Q5JR98,1
Q5JRA6,3
Q5JRM2,1
Q5JRV8,2
Q5JS13,1
Q5JS98,1
Q5JSH3,1
Q5JSP0,1
Q5JST6,2
Q5JSZ1,1
Q5JSZ5,3
Q5JT25,3
Q5JTB6,2
Q5JTC6,2
Q5JTD0,1
Q5JTH9,1
Q5JTV8,5
Q5JU00,1
Q5JU85,1
Q5JUK2,1
Q5JUK9,2
Q5JUQ0,1
Q5JUW0,1
Q5JVF3,3
Q5JVL4,5
Q5JVS0,4
Q5JWF2,1
Q5JX71,1
Q5JXC2,1
Q5JXX7,1
Q5JYA6,1
Q5JZY3,1
Q5K4L6,1
Q5K651,2
Q5KU26,2
Q5M8T2,1
Q5M9N0,1
Q5M9Q1,1
Q5MAI5,1
Q5MCW4,3
Q5MIZ7,2
Q5MJ09,2
Q5MJ10,1
Q5MJ68,1
Q5MJ70,1
Q5MNZ9,2
Q5MY95,1
Q5NDL2,2
Q5PRF9,1
Q5PSV4,2
Q5QGT7,2
Q5QGZ9,1
Q5QJ74,2
Q5QJE6,1
Q5QNY5,1
Q5QP82,2
Q5QT33,1
Q5R372,2
Q5R3K3,1
Q5RGS3,1
Q5RI15,2
Q5RIP0,1
Q5RKV6,1
Q5RL73,1
Q5S007,60
Q5S3G3,3
Q5SGD2,1
Q5SNT2,2
Q5SQN1,3
Q5SQQ9,1
Q5SQS8,1
Q5SRH9,1
Q5SSJ5,4
Q5SSQ6,1
Q5ST30,3
Q5SU16,1
Q5SUL5,2
Q5SVZ6,1
Q5SW24,1
Q5SW79,4
Q5SW96,6
Q5SWA1,2
Q5SWH9,1
Q5SWW7,2
Q5SXH7,2
Q5SY16,2
Q5SY68,1
Q5SYB0,1
Q5SYC1,1
Q5SZD1,1
Q5SZJ8,1
Q5SZK8,1
Q5SZL2,1
Q5SZQ8,3
Q5T011,3
Q5T013,1
Q5T036,1
Q5T0F9,2
Q5T0G8,1
Q5T0J3,1
Q5T0J7,1
Q5T0L3,3
Q5T0N5,1
Q5T0W9,1
Q5T124,1
Q5T160,1
Q5T1B0,1
Q5T1C6,2
Q5T1M5,1
Q5T1N1,2
Q5T1Q4,2
Q5T2D2,1
Q5T2D3,1
Q5T2S8,1
Q5T2T1,1
Q5T2W1,4
Q5T3F8,1
Q5T3I0,3
Q5T3J3,5
Q5T447,2
Q5T4B2,1
Q5T4D3,1
Q5T4F4,4
Q5T4K5,1
Q5T5A8,2
Q5T5B0,2
Q5T5D8,1
Q5T5M9,1
Q5T5N4,1
Q5T5P2,4
Q5T5S1,1
Q5T5U3,1
Q5T5X7,1
Q5T5Y3,2
Q5T619,1
Q5T655,2
Q5T681,4
Q5T686,3
Q5T6C5,1
Q5T6F0,1
Q5T6F2,1
Q5T6M2,1
Q5T6S3,4
Q5T6U8,1
Q5T6V5,2
Q5T700,1
Q5T749,1
Q5T752,1
Q5T753,1
Q5T754,1
Q5T764,2
Q5T7B8,4
Q5T7N2,2
Q5T7N3,1
Q5T7P2,1
Q5T7P3,2
Q5T7P8,3
Q5T7U4,1
Q5T7V8,2
Q5T7W0,1
Q5T7W7,3
Q5T7Y4,1
Q5T7Y6,1
Q5T853,1
Q5T8A7,2
Q5T8I9,3
Q5T8Z1,1
Q5T9A4,2
Q5T9C2,2
Q5T9L3,2
Q5TA45,4
Q5TA50,1
Q5TA56,1
Q5TA76,1
Q5TA77,1
Q5TA78,2
Q5TA79,2
Q5TA81,1
Q5TA82,2
Q5TAB7,4
Q5TAL4,1
Q5TAP6,2
Q5TAQ9,6
Q5TAX3,2
Q5TB30,1
Q5TB80,3
Q5TBB1,1
Q5TBB8,1
Q5TBC7,3
Q5TBE3,1
Q5TC12,1
Q5TC63,1
Q5TCH4,1
Q5TCM9,1
Q5TCQ9,6
Q5TCS8,2
Q5TCX8,2
Q5TCY1,1
Q5TCZ1,2
Q5TD97,3
Q5TEA3,1
Q5TEJ8,1
Q5TEU4,2
Q5TF85,1
Q5TFE4,1
Q5TGI0,1
Q5TGU0,1
Q5TGY3,2
Q5TGZ0,1
Q5THR3,1
Q5THT1,1
Q5TKA1,3
Q5TYX0,1
Q5TZA2,1
Q5TZF3,2
Q5TZK3,2
Q5TZN3,1
Q5TZT0,1
Q5U4N7,1
Q5U5Q3,1
Q5U5U6,1
Q5U5X0,2
Q5U5X8,1
Q5U5Z8,2
Q5U649,1
Q5UE93,1
Q5UIP0,1
Q5ULA9,1
Q5VIR6,2
Q5VSL9,3
Q5VST9,3
Q5VSY0,2
Q5VT06,1
Q5VT25,2
Q5VT40,1
Q5VT97,1
Q5VTA0,1
Q5VTD9,1
Q5VTE6,1
Q5VTQ0,2
Q5VTR2,5
Q5VTT5,1
Q5VU21,1
Q5VU43,4
Q5VU431,1
Q5VU62,1
Q5VU69,1
Q5VU97,1
Q5VUD6,3
Q5VUG0,2
Q5VUJ6,2
Q5VUJ9,1
Q5VUM1,1
Q5VV17,1
Q5VV41,5
Q5VV42,1
Q5VV43,1
Q5VV52,2
Q5VV67,1
Q5VVH5,2
Q5VVQ6,2
Q5VVX9,5
Q5VW00,1
Q5VW31,1
Q5VW32,2
Q5VW38,1
Q5VWC8,1
Q5VWG9,1
Q5VWH6,1
Q5VWJ9,1
Q5VWK5,2
Q5VWN6,3
Q5VWP2,1
Q5VWQ0,1
Q5VWQ8,4
Q5VWX1,7
Q5VWZ2,1
Q5VX52,1
Q5VX71,2
Q5VXT5,1
Q5VY09,1
Q5VY80,1
Q5VYK3,3
Q5VYV7,1
Q5VYX0,2
Q5VYY1,1
Q5VZ18,2
Q5VZ52,1
Q5VZB9,1
Q5VZE5,1
Q5VZF2,1
Q5VZL5,1
Q5VZM2,5
Q5VZR4,1
Q5VZV1,1
Q5VZY2,2
Q5W0B1,3
Q5W0B7,2
Q5W0Q7,1
Q5W0U4,1
Q5W111,3
Q5W150,1
Q5W186,1
Q5W5X9,3
Q5XG85,1
Q5XG87,1
Q5XKE5,3
Q5XKK7,2
Q5XKP0,2
Q5XKR4,1
Q5XUX0,3
Q63HK5,3
Q63HM1,1
Q63HM9,1
Q63HN8,2
Q63HQ2,1
Q63HR2,7
Q63ZY3,5
Q641Q2,1
Q643R3,1
Q64LD2,3
Q658K8,1
Q658P3,1
Q659A1,2
Q659C4,3
Q66GS9,5
Q66K14,1
Q66K41,4
Q66K64,1
Q66K74,1
Q66K79,1
Q66K80,1
Q66K89,5
Q66LE6,4
Q66PJ3,4
Q674X7,2
Q676U5,3
Q684P5,1
Q68CJ9,2
Q68CK6,1
Q68CL5,2
Q68CP9,1
Q68CQ4,2
Q68CR1,1
Q68CZ1,4
Q68CZ2,4
Q68CZ6,4
Q68D10,1
Q68D51,1
Q68D85,5
Q68D86,5
Q68D91,1
Q68DA7,1
Q68DC2,2
Q68DI1,1
Q68DK2,3
Q68DK7,2
Q68DU8,1
Q68DV7,3
Q68DX3,1
Q68DY1,1
Q68DY9,2
Q68E01,3
Q68EM7,6
Q68EN5,1
Q68G74,3
Q68G75,1
Q68J44,2
Q693B1,1
Q69FE3,1
Q69YG0,1
Q69YI7,2
Q69YL0,1
Q69YN2,1
Q69YN4,1
Q69YQ0,1
Q69YU3,1
Q6A162,2
Q6A163,1
Q6AHZ1,1
Q6AI12,2
Q6AW86,1
Q6AZW8,1
Q6AZY7,1
Q6AZZ1,1
Q6B0B8,2
Q6B0I6,3
Q6B0K9,2
Q6BCY4,3
Q6BDI9,1
Q6DCA0,2
Q6DCB0,1
Q6DD88,1
Q6DHV7,1
Q6DHY5,1
Q6DHZ2,1
Q6DKI1,1
Q6DKI2,3
Q6DKI7,1
Q6DKK2,3
Q6DT37,1
Q6E0U4,2
Q6EER8,1
Q6EKJ0,2
Q6EMB2,1
Q6EMK4,4
Q6FG55,1
Q6FG85,1
Q6FGJ9,1
Q6FGM0,1
Q6FGT0,1
Q6FGU7,1
Q6FGX2,1
Q6FH24,1
Q6FHF7,1
Q6FHG5,1
Q6FHJ7,3
Q6FHL7,1
Q6FHM2,2
Q6FHN3,1
Q6FHV6,1
Q6FI13,1
Q6FI35,2
Q6FI81,6
Q6FI91,2
Q6FIE9,1
Q6FIF0,3
Q6FII1,2
Q6GMV2,1
Q6GMV3,1
Q6GMX4,1
Q6GPH4,1
Q6GPH6,3
Q6GPI1,1
Q6GQQ9,3
Q6GTX8,1
Q6GZ88,1
Q6H3X3,2
Q6H9L7,1
Q6HA08,2
Q6I9S7,1
Q6I9Y2,3
Q6IA17,1
Q6IA69,2
Q6IA86,2
Q6IA98,1
Q6IAA8,6
Q6IAI7,1
Q6IAL2,1
Q6IAM7,1
Q6IAQ1,1
Q6IAR4,1
Q6IAV4,2
Q6IAW1,1
Q6IAW5,1
Q6IAX9,1
Q6IB11,1
Q6IB29,1
Q6IB77,3
Q6IB98,1
Q6IBB0,1
Q6IBC8,1
Q6IBD0,1
Q6IBM8,1
Q6IBR0,1
Q6IBS0,4
Q6IBT1,1
Q6IBW4,5
Q6ICB0,1
Q6ICB4,3
Q6ICG6,2
Q6ICG8,2
Q6ICL3,1
Q6ICL7,1
Q6ICN0,1
Q6ICP4,1
Q6IE81,4
Q6IF63,1
Q6IMN6,3
Q6IN51,2
Q6IN84,4
Q6IN85,5
Q6IPC0,1
Q6IPE9,2
Q6IPH7,1
Q6IPM2,2
Q6IPR1,3
Q6IPR3,2
Q6IPU0,3
Q6IQ08,1
Q6IQ16,1
Q6IQ22,1
Q6IQ23,3
Q6IQ26,1
Q6IQ43,1
Q6IQ49,1
Q6IQ55,4
Q6IS01,1
Q6ISB3,2
Q6ISP9,1
Q6ISS4,2
Q6ISU1,2
Q6IT96,1
Q6IV72,1
Q6J9G0,2
Q6JBY9,1
Q6JEL2,5
Q6K0P9,2
Q6KB66,2
Q6KC79,2
Q6KCM7,1
Q6KF10,1
Q6L8G4,1
Q6L8G8,1
Q6L8G9,3
Q6L8H1,1
Q6L8H2,1
Q6L9T8,1
Q6LC83,1
Q6LES2,2
Q6MZP7,3
Q6MZQ0,2
Q6MZW2,1
Q6MZZ7,1
Q6N021,5
Q6N063,1
Q6N074,1
Q6N075,4
Q6NS38,2
Q6NSB6,1
Q6NSH1,1
Q6NSH3,2
Q6NSI1,1
Q6NSI4,3
Q6NSJ0,1
Q6NSJ2,1
Q6NSJ5,6
Q6NSK7,1
Q6NSM0,3
Q6NSW7,1
Q6NSX1,2
Q6NSZ9,1
Q6NT04,2
Q6NT52,1
Q6NT55,1
Q6NT76,4
Q6NTE8,1
Q6NUJ2,2
Q6NUJ5,2
Q6NUL7,1
Q6NUN0,1
Q6NUN7,1
Q6NUN9,1
Q6NUP5,1
Q6NUP7,2
Q6NUQ1,4
Q6NUS6,2
Q6NUT2,1
Q6NUT3,1
Q6NVH7,3
Q6NVH9,1
Q6NVU6,1
Q6NVV7,2
Q6NVY1,2
Q6NW29,1
Q6NWY9,2
Q6NX45,2
Q6NX49,3
Q6NXE6,2
Q6NXG1,2
Q6NXP0,1
Q6NXP2,1
Q6NXP6,1
Q6NXQ0,1
Q6NXR0,2
Q6NXR4,3
Q6NXR8,1
Q6NXS1,2
Q6NXT2,2
Q6NXT4,1
Q6NYC1,6
Q6NYC8,5
Q6NZ36,3
Q6NZ44,1
Q6NZ55,1
Q6NZ63,2
Q6NZ67,2
Q6NZI2,4
Q6NZY4,1
Q6P047,3
Q6P087,3
Q6P088,2
Q6P0A1,1
Q6P0N0,2
Q6P0Q8,4
Q6P158,4
Q6P1J6,1
Q6P1J9,13
Q6P1K1,3
Q6P1K2,4
Q6P1K8,3
Q6P1L5,3
Q6P1L6,1
Q6P1M3,3
Q6P1M9,2
Q6P1Q0,4
Q6P1R4,2
Q6P1W5,5
Q6P1X5,2
Q6P2C6,2
Q6P2C8,1
Q6P2D0,1
Q6P2D8,1
Q6P2E9,4
Q6P2H3,2
Q6P2H7,1
Q6P2H8,1
Q6P2P2,1
Q6P2Q9,3
Q6P387,1
Q6P3S1,2
Q6P3S6,1
Q6P3W7,3
Q6P3X3,1
Q6P444,2
Q6P499,3
Q6P4A2,1
Q6P4E2,1
Q6P4F2,2
Q6P4F7,1
Q6P4H8,1
Q6P4J0,1
Q6P4R8,2
Q6P582,1
Q6P587,1
Q6P589,3
Q6P597,3
Q6P5R6,2
Q6P5S2,1
Q6P5T0,1
Q6P5W5,1
Q6P5X5,2
Q6P5Z2,4
Q6P602,1
Q6P6B1,1
Q6P988,1
Q6P995,1
Q6P9A3,1
Q6P9B6,2
Q6P9B9,2
Q6P9E2,2
Q6P9F0,1
Q6P9F7,3
Q6P9G8,1
Q6P9H4,3
Q6PB30,1
Q6PCB5,1
Q6PCD5,4
Q6PCT2,4
Q6PD62,5
Q6PD74,3
Q6PEW1,4
Q6PEX3,2
Q6PEY0,1
Q6PEY2,4
Q6PF04,1
Q6PF05,2
Q6PF06,2
Q6PF11,1
Q6PF15,3
Q6PF18,4
Q6PG48,2
Q6PGN9,1
Q6PGP7,1
Q6PGQ1,2
Q6PGQ7,3
Q6PH81,4
Q6PH85,1
Q6PHR2,3
Q6PHW0,3
Q6PI25,1
Q6PI26,2
Q6PI47,1
Q6PI48,1
Q6PI78,2
Q6PIA0,1
Q6PID6,2
Q6PID8,2
Q6PIF2,1
Q6PIF6,1
Q6PIJ6,1
Q6PIK1,1
Q6PIL6,3
Q6PIM4,1
Q6PIQ7,1
Q6PIS1,1
Q6PIU2,1
Q6PIV2,4
Q6PIW4,2
Q6PIY2,3
Q6PIY5,1
Q6PIY7,2
Q6PJ05,1
Q6PJ21,3
Q6PJ22,1
Q6PJ61,2
Q6PJ69,1
Q6PJE2,1
Q6PJG2,1
Q6PJG3,1
Q6PJG9,4
Q6PJH3,1
Q6PJI1,1
Q6PJI9,2
Q6PJQ5,2
Q6PJR7,1
Q6PJT7,2
Q6PK18,1
Q6PK50,1
Q6PKC0,1
Q6PKC3,1
Q6PKC8,1
Q6PKG0,2
Q6PKH6,1
Q6PKX4,4
Q6PL18,2
Q6PL24,1
Q6PL45,2
Q6PP77,1
Q6PRD1,1
Q6PUV4,1
Q6Q0C0,2
Q6Q6R5,1
Q6Q788,2
Q6QAJ8,2
Q6QEF8,2
Q6QHK4,1
Q6QNY0,1
Q6QNY1,3
Q6R327,14
Q6R6M4,1
Q6RFH5,1
Q6RFH8,1
Q6RSH7,2
Q6RVD6,4
Q6RW13,4
Q6S5L8,1
Q6SA08,1
Q6SPF0,1
Q6STE5,3
Q6SZW1,2
Q6T424,1
Q6T4P5,1
Q6TCH4,1
Q6TDU7,1
Q6TGC4,1
Q6UB28,1
Q6UN15,2
Q6URK8,1
Q6UUV7,1
Q6UVJ0,5
Q6UVK1,1
Q6UVW9,2
Q6UVY6,4
Q6UW02,1
Q6UW10,1
Q6UW32,1
Q6UW56,3
Q6UW68,1
Q6UW88,2
Q6UWB1,1
Q6UWD8,1
Q6UWE0,5
Q6UWE3,1
Q6UWF3,2
Q6UWH4,1
Q6UWI2,1
Q6UWI4,1
Q6UWJ1,1
Q6UWJ8,1
Q6UWL6,3
Q6UWM9,1
Q6UWN0,1
Q6UWN5,1
Q6UWP2,1
Q6UWP7,2
Q6UWQ5,2
Q6UWR7,1
Q6UWT4,2
Q6UWU4,1
Q6UWV2,1
Q6UWV6,2
Q6UWW0,2
Q6UWW8,1
Q6UWW9,1
Q6UWZ7,4
Q6UX01,1
Q6UX04,1
Q6UX06,4
Q6UX07,1
Q6UX27,1
Q6UX34,1
Q6UX39,1
Q6UX40,3
Q6UX41,3
Q6UX46,1
Q6UX71,2
Q6UX72,1
Q6UX98,2
Q6UXA7,1
Q6UXB2,1
Q6UXB4,2
Q6UXD7,1
Q6UXE8,2
Q6UXF1,2
Q6UXG2,1
Q6UXG3,2
Q6UXH0,1
Q6UXH1,1
Q6UXH8,2
Q6UXI7,1
Q6UXK5,2
Q6UXL0,2
Q6UXM1,2
Q6UXN7,2
Q6UXN9,2
Q6UXP7,1
Q6UXT8,1
Q6UXT9,2
Q6UXU6,1
Q6UXV0,1
Q6UXV4,1
Q6UXX9,2
Q6UXZ3,3
Q6UY01,2
Q6UY11,1
Q6UY14,2
Q6V9R5,1
Q6VAB6,6
Q6VB84,1
Q6VEQ5,1
Q6VMQ6,4
Q6VN20,2
Q6VVB1,3
Q6VY07,2
Q6W0C5,1
Q6W2J9,5
Q6W5P4,1
Q6WCQ1,2
Q6WKZ4,1
Q6WN34,1
Q6X4W1,2
Q6X784,1
Q6XD76,2
Q6XE24,1
Q6XE38,1
Q6XPS3,2
Q6XQN6,2
Q6XR72,1
Q6XUX3,1
Q6XZF7,2
Q6Y1H2,3
Q6Y2X3,1
Q6Y7W6,1
Q6YHU6,3
Q6YN16,1
Q6YP21,1
Q6ZMB5,1
Q6ZMD2,2
Q6ZMH5,1
Q6ZMI0,2
Q6ZMJ2,1
Q6ZMJ4,2
Q6ZMK1,2
Q6ZMM2,3
Q6ZMN8,1
Q6ZMP0,1
Q6ZMQ8,4
Q6ZMR5,1
Q6ZMS7,2
Q6ZMT1,1
Q6ZMU5,2
Q6ZMV9,2
Q6ZMY6,1
Q6ZMY9,1
Q6ZMZ0,3
Q6ZN16,2
Q6ZN18,4
Q6ZN32,1
Q6ZN54,2
Q6ZN55,2
Q6ZN57,3
Q6ZN66,1
Q6ZN84,1
Q6ZN96,2
Q6ZNA4,7
Q6ZNB7,1
Q6ZNC4,1
Q6ZNC8,1
Q6ZNE5,7
Q6ZNE9,2
Q6ZNF0,1
Q6ZNG1,1
Q6ZNH5,2
Q6ZNJ1,1
Q6ZNJ8,1
Q6ZNK6,2
Q6ZNL6,2
Q6ZNX1,1
Q6ZP29,1
Q6ZP80,3
Q6ZP82,2
Q6ZPD8,1
Q6ZQN5,1
Q6ZQR2,1
Q6ZQW0,2
Q6ZR37,2
Q6ZR52,1
Q6ZRI6,1
Q6ZRI8,2
Q6ZRP7,1
Q6ZRQ5,2
Q6ZRS2,1
Q6ZRT6,1
Q6ZRV2,2
Q6ZRV7,1
Q6ZRY4,1
Q6ZS10,1
Q6ZS27,3
Q6ZSB9,3
Q6ZSC3,1
Q6ZSG1,1
Q6ZSG2,2
Q6ZSJ9,1
Q6ZSM3,1
Q6ZSS3,1
Q6ZSS7,1
Q6ZSZ5,1
Q6ZT07,2
Q6ZT12,1
Q6ZT21,1
Q6ZT89,3
Q6ZT98,2
Q6ZTI6,1
Q6ZTN6,1
Q6ZTQ3,3
Q6ZTR5,1
Q6ZU15,2
Q6ZU64,1
Q6ZU65,1
Q6ZU80,1
Q6ZUC8,1
Q6ZUH1,1
Q6ZUI0,1
Q6ZUJ4,2
Q6ZUJ8,1
Q6ZUS5,4
Q6ZUS6,2
Q6ZUT1,4
Q6ZUT3,1
Q6ZUX7,1
Q6ZV65,1
Q6ZV73,1
Q6ZV77,1
Q6ZV89,2
Q6ZVD7,2
Q6ZVD8,5
Q6ZVE7,1
Q6ZVH7,1
Q6ZVK8,2
Q6ZVM7,1
Q6ZVN8,3
Q6ZVT0,3
Q6ZVW3,1
Q6ZVX7,1
Q6ZW31,2
Q6ZW49,8
Q6ZW61,4
Q6ZW76,1
Q6ZWB6,1
Q6ZWH5,1
Q6ZWI9,1
Q6ZWK4,1
Q6ZWL3,1
Q6ZYL4,5
Q701N4,1
Q702N8,1
Q709F0,1
Q70CQ1,3
Q70CQ3,2
Q70E73,1
Q70EK8,3
Q70EL1,1
Q70EL2,1
Q70EL3,1
Q70EL4,2
Q70IA6,1
Q70IA8,2
Q70J99,2
Q70JA7,1
Q70UQ0,3
Q70YC5,2
Q70Z35,1
Q70Z44,2
Q70Z53,2
Q711Q0,1
Q712K3,4
Q719H9,3
Q719I0,1
Q71DI3,5
Q71F23,5
Q71RC2,3
Q71RC9,1
Q71RG4,3
Q71RS6,2
Q71SY5,4
Q71U36,6
Q71UM5,1
Q75KN0,1
Q75MR5,1
Q75MZ5,2
Q75QN2,1
Q75WM6,1
Q765P7,1
Q76B58,1
Q76FK4,1
Q76GR4,1
Q76I76,1
Q76KX8,1
Q76L83,3
Q76LX8,1
Q76MJ5,1
Q76MU0,1
Q76N32,1
Q76N89,3
Q7KYR7,1
Q7KZ85,1
Q7KZF4,4
Q7KZI7,10
Q7KZN9,1
Q7KZQ1,1
Q7KZS0,2
Q7L014,1
Q7L099,1
Q7L0Q8,4
Q7L0R7,1
Q7L0X0,1
Q7L0X2,1
Q7L0Y3,3
Q7L190,6
Q7L1H2,1
Q7L1Q6,2
Q7L1S5,1
Q7L1V2,1
Q7L1W4,1
Q7L273,5
Q7L2E3,2
Q7L2H7,4
Q7L2J0,1
Q7L2K0,3
Q7L2R6,2
Q7L2V5,1
Q7L2Z9,3
Q7L3B6,1
Q7L3V2,2
Q7L4E1,2
Q7L4I2,3
Q7L4M3,2
Q7L4P6,2
Q7L523,5
Q7L576,7
Q7L590,9
Q7L591,4
Q7L592,2
Q7L5A3,3
Q7L5A8,1
Q7L5D6,3
Q7L5N1,8
Q7L5N7,2
Q7L5Y6,3
Q7L5Y9,1
Q7L622,3
Q7L775,3
Q7L7L0,2
Q7L7V1,2
Q7L7W2,1
Q7L804,4
Q7L8A9,2
Q7L8J4,1
Q7L8L6,2
Q7L8S5,1
Q7L8W6,1
Q7L945,2
Q7L985,1
Q7L9B9,1
Q7L9D0,1
Q7L9L4,5
Q7LAP4,1
Q7LBC6,3
Q7LBE3,1
Q7LBR1,5
Q7LC44,1
Q7LDG7,1
Q7LFX5,3
Q7LG56,4
Q7LGA3,1
Q7RTN6,2
Q7RTP6,1
Q7RTR2,1
Q7RTS1,2
Q7RTS5,1
Q7RTS6,1
Q7RTS7,1
Q7RTS9,1
Q7RTT5,1
Q7RTU0,1
Q7RTU1,1
Q7RTU3,2
Q7RTU4,1
Q7RTU7,1
Q7RTV0,2
Q7RTV2,1
Q7RTX7,1
Q7RTX9,1
Q7RTY0,1
Q7RTY3,1
Q7RTY5,1
Q7YNW6,1
Q7YQB1,1
Q7Z2E3,9
Q7Z2E30,1
Q7Z2F6,1
Q7Z2H8,1
Q7Z2K6,1
Q7Z2T5,1
Q7Z2W4,6
Q7Z2W7,1
Q7Z2W9,1
Q7Z2X4,2
Q7Z2X7,1
Q7Z304,1
Q7Z333,4
Q7Z353,1
Q7Z398,2
Q7Z3B1,2
Q7Z3B3,5
Q7Z3B4,5
Q7Z3C6,6
Q7Z3D6,2
Q7Z3E5,2
Q7Z3H4,2
Q7Z3I7,3
Q7Z3J2,1
Q7Z3K3,6
Q7Z3Q1,1
Q7Z3S9,1
Q7Z3T8,1
Q7Z3V5,1
Q7Z3Y7,1
Q7Z3Y8,1
Q7Z3Y9,1
Q7Z3Z2,4
Q7Z3Z4,3
Q7Z401,1
Q7Z402,1
Q7Z403,1
Q7Z406,1
Q7Z408,1
Q7Z412,5
Q7Z417,4
Q7Z419,2
Q7Z422,1
Q7Z429,1
Q7Z434,28
Q7Z443,1
Q7Z460,3
Q7Z478,1
Q7Z479,1
Q7Z494,4
