gene_or_protein,study_bias_score
Q8TBJ5,1
P50502,30
Q9NRP2,8
Q8NHA8,1
Q9BXL8,34
Q6AW86,79
Q8N878,47
Q96S79,22
P54578,38
B2R6K0,1
Q7Z3Z4,14
Q8N239,12
O95377,38
Q13952,57
Q8N0Y2,35
P42566,69
P03973,17
O15111,59
P40967,49
P43694,4
P30613,10
Q8TDD5,39
Q86VF2,41
Q8IV48,6
Q53H76,2
P07498,6
Q13064,173
P42025,38
P62341,11
Q9NZQ0,1
E7ERK9,1
Q8TB37,9
Q49AM3,3
Q9NPR2,1
A2RU00,2
Q9H0I9,4
Q16836,3
Q9NZI8,79
C9J0K6,4
Q99437,23
P78395,31
Q9H8M5,4
Q6PF18,68
P54219,104
Q9Y4R7,7
Q14397,1
Q8N5Z3,2
Q9H7P6,8
Q9UGC7,6
Q9Y274,5
Q8NDY8,1
Q5SYE7,6
O15018,2
O95050,2
Q8IWT1,1
Q9UJW9,54
Q5SRQ6,3
O15049,25
Q9Y3Q3,9
B4DJ66,1
Q92988,14
A6NE52,1
Q8TAV4,6
P19419,6
Q9HA77,10
Q86Y33,29
Q96D05,44
E7ERJ7,2
O75554,61
Q9UKT5,14
O75526,22
Q7L0X0,1
Q96PE6,2
Q16663,1
Q8NB49,25
Q9NYT6,1
Q496J9,6
P56703,3
I1VE18,1
Q8NET4,6
P22413,10
Q96F24,27
Q8WXW3,39
Q9UKX5,1
P28223,18
Q02928,2
P61970,50
Q5MAI5,8
Q6WKZ4,20
Q9UPU3,3
Q3B7T1,40
A5YM69,5
Q9BU61,41
Q9C0I3,7
Q6V1X1,12
Q96QA5,8
Q96MG8,6
P32302,8
B2R6F3,1
P15498,33
Q9NUP9,39
O95433,44
P25025,38
B4DXR9,1
P61165,6
Q08477,1
Q9H160,30
Q96PN7,4
P52742,10
Q16186,49
Q5T7P2,66
A0A0S2Z404,1
B4DJ69,1
P24530,24
Q9Y4D2,12
Q5VU97,12
E9PHY5,2
Q8TBR7,1
Q86Y97,3
A0A024R9W5,1
P45985,15
Q70Z35,4
Q9H6S3,12
A0A0C3SFZ9,37
B2R7E8,1
P23142,56
Q58DX5,12
Q30KQ5,2
O15372,74
Q9H082,8
Q05DR1,1
E9PIN3,2
O14657,13
P17039,2
P31513,4
Q9BQL6,9
O60656,11
Q6IPW0,2
Q8N6M6,14
Q9P0S2,7
P05165,16
P78451,1
Q9Y600,11
Q9NQX7,14
Q8WXF7,5
Q9HCU4,28
P15056,50
Q96G61,3
Q7Z769,24
Q9H2U1,28
Q5TA31,11
Q9UBX3,32
Q9NYA1,56
Q96BJ3,17
Q9UJD0,7
Q06520,2
Q9BVK6,31
Q13426,30
Q8WU67,3
Q9Y337,40
Q13253,2
Q9ULI3,3
P09104,32
Q9BY32,15
H3BRN8,1
Q8NHY5,15
Q9Y548,34
P51965,67
Q13326,17
Q96AQ8,4
Q4V348,1
A6NGU5,1
P50458,23
P31314,6
P22059,16
Q6PFW1,1
Q05BK6,2
Q71U35,1
Q9HBJ7,2
Q15847,4
J3QS96,1
P42357,31
E1NZA1,8
Q9UKL0,33
Q15054,7
Q9H9T3,24
O94911,1
Q8IV28,14
Q6L8G9,81
Q9Y4Z0,29
Q8TF40,9
Q86WW8,4
Q9Y5P3,11
P46695,16
P04075,54
Q9BZD4,38
Q8IZN1,4
O95292,136
Q5VUB5,8
Q14643,20
P25398,23
P16219,9
Q9HAF1,51
C0H5X0,1
P14174,40
A1Z1Q3,1
P52657,6
Q9HBD4,5
A1L157,11
Q13442,15
P13232,2
Q96QS6,11
P08865,49
O60895,2
Q7L4P6,24
Q9NX63,77
Q9P2K9,4
Q92963,15
P48736,11
Q99501,24
A8K9K8,2
Q96RS2,2
Q9Y2D8,227
O15498,27
J3KSN0,11
Q92633,101
Q9NVK5,50
Q99638,9
Q96SM3,1
Q14159,2
P01876,84
Q9UPM8,16
Q8WUD4,22
P12036,15
Q14684,466
P24043,4
Q9UGJ0,25
Q99525,8
B7Z1J9,1
Q6P1J6,15
B2R6K1,1
Q9UBN7,119
P43220,11
Q01064,3
Q6LC83,4
Q9BVG4,14
Q9UJW8,6
Q13033,73
Q96HL8,6
Q14739,40
P01579,2
Q9NQT5,34
Q15637,159
Q03936,16
Q70J99,1
Q9H9Z2,4
Q96EX2,1
Q92990,70
O43159,124
Q99700,53
O14980,61
Q9P202,13
Q6ZTW0,22
Q9UHI8,10
G3V325,6
Q15323,377
P03928,22
A8K4A8,1
Q6ZT21,56
P32119,46
Q8N556,22
P09681,8
Q6PJ22,1
Q8IZW4,1
Q9UK61,20
P31273,97
Q8TAI1,8
O14904,2
B2R6K4,1
E5KT65,1
O75928,91
Q9UQ35,78
H3BSA1,1
Q16512,79
Q53YD7,1
Q8TAE8,87
Q9UPG8,44
Q13733,9
Q7RTY1,3
J3QQ67,1
P50150,12
J3KN66,1
O75531,26
Q9H8T0,39
Q0D2K0,15
E9PNF5,2
Q96NG3,20
P08908,2
P54368,20
Q9Y2H2,1
Q6SPF0,50
Q03393,16
P28288,51
Q9UGI0,163
Q6ZMN8,3
Q8IYX4,7
O15126,36
P27816,22
Q13247,34
Q96M63,9
Q9Y2K5,28
Q9BXT4,3
Q9UKP3,22
J3KN53,1
Q05193,43
Q96LX7,12
Q9P275,35
Q13938,1
Q9H869,22
Q13562,5
P35443,1
P07942,30
Q0ZGT2,38
O95104,10
Q16630,54
Q9HBH9,34
Q9UBT6,27
P78357,14
H0YN26,1
Q5D862,19
Q9ULY5,6
O95158,1
Q6NVU6,40
Q70Z44,4
Q9H6R7,44
Q15149,67
Q495M9,21
P62081,47
P62318,57
P13010,120
Q9BQ24,23
Q8NI38,112
Q07654,3
O75143,21
Q9Y618,42
P0DI82,1
O14713,13
Q9H596,37
Q8IV03,12
P15036,13
O15245,2
Q15942,58
P41271,13
Q6NSJ0,12
P52740,1
Q9UL15,61
A8K5I0,1
Q15392,26
Q5XXA6,1
Q7Z2W7,5
Q5SXM2,7
Q92561,32
Q7RTP6,35
Q9NU02,3
Q86U75,1
B4DUB1,33
Q99732,62
Q9Y5Z7,37
Q9NQC1,17
P02768,183
P51003,13
Q9UKB1,106
Q6ZMQ8,55
Q9NUR3,1
P51553,8
Q58EX7,70
Q5VV52,6
Q7Z4V0,66
O43150,19
Q969T3,31
Q6NT76,115
P08754,50
Q8N7Y1,1
P34810,19
Q13541,19
Q8IVL5,12
Q6P4E1,3
Q9HAV4,40
P01763,1
Q8NF67,1
Q93000,14
B0B1U2,2
Q8IXZ2,72
O75132,13
P52594,13
O43236,21
P61073,30
Q8WZ60,12
Q9UBR4,69
O60449,1
Q9UBR5,3
P11310,13
Q2M3V2,1
Q9UG56,8
Q86XR2,2
Q3MI39,1
Q9H5V9,14
Q8N5I2,34
Q6ZTR5,4
Q9BZM1,2
P47804,4
X5D2Y6,1
P0CG41,1
Q9C0H2,21
Q6ZN11,1
Q3LI59,28
Q8TEA7,4
O00461,37
Q9BT56,1
O75363,4
Q9H1M3,1
P20813,4
Q8N1A6,2
P02585,7
Q8N2A8,12
Q8IUK5,3
X5D7K9,1
Q9BXA7,14
Q8IW36,12
O75937,18
Q9NX36,5
Q5JTB6,3
Q9NZR2,23
P36871,9
Q8WW18,9
P51688,3
Q13155,77
O15072,1
Q92526,58
Q96P31,8
P34932,60
Q9BZV1,24
F5H5S8,1
Q86SE8,9
Q8TDT2,192
Q9NZ45,10
Q8IYE0,73
Q14108,147
O95185,3
P15259,11
Q3SXR9,9
Q6RFH8,48
Q01850,104
Q9UQ90,42
P05112,2
Q8WXU2,15
P29692,118
P42166,35
Q9BXM7,14
P0DN84,45
E9PCR7,1
O14746,21
O14950,24
Q9UMR2,92
Q96JG6,34
Q86WT1,25
Q86T13,18
P04275,8
Q6ZS27,7
P20042,39
Q16626,6
Q5BJF2,68
O43598,6
O00115,3
D6RGG3,2
Q9P1Z9,22
H3BS42,5
Q53TQ3,15
Q8N9E0,19
Q9NS85,24
Q9BUH6,7
O95777,45
Q9Y5A6,34
Q13069,4
Q14934,6
Q9UKT9,169
Q13765,28
Q14207,16
O43255,16
Q9UL54,18
P03905,25
P17174,8
Q9BZK3,4
O95685,11
O75170,55
Q8NF50,47
Q6ZRT6,6
Q6ZNE9,5
Q8N8Q8,1
Q8N9N8,36
P48051,64
B7ZBB8,1
Q6ZR52,2
Q2HXU8,11
Q9Y2A9,10
P49902,16
Q6IEY1,1
Q8IZQ8,3
P55287,3
Q8N350,22
Q96FV3,25
Q9UK11,26
Q9BPZ7,23
P10451,11
Q8J025,10
O00358,78
Q9NU19,149
O95631,7
Q8NBV4,1
P11597,1
P56962,34
Q9H6H4,126
Q9Y5S2,25
P28799,150
Q8WTU2,1
O14867,41
H3BRU6,1
P01210,7
P07998,5
P36941,66
Q9NXE4,26
Q96Q05,28
Q9NXU5,28
O43586,89
P54819,26
Q9NR55,42
Q96ST3,54
P60014,21
P56179,1
Q6TCH4,6
Q9UI30,29
A0MNN4,1
Q9NZC4,5
P78560,14
Q99594,13
Q68DQ2,10
B3KQQ3,1
O75379,81
O95210,25
Q96PX1,1
O14981,31
P49593,17
O00232,55
Q9BWD3,4
Q8TCD1,6
Q6ICC9,6
B4DPJ8,1
Q32M78,7
Q9NNW5,36
P30556,72
P12872,2
Q9HB29,6
Q8TD91,6
O00469,14
Q6P4Q7,11
Q15768,25
Q86VV4,8
Q92932,6
Q8WWA0,7
P28358,2
Q5JTY5,23
Q13360,17
Q7L8W6,9
B0FP48,18
Q6IQ08,1
P05162,5
Q16644,24
P61960,14
P09960,11
P08118,1
A0A024R687,1
Q8TCY5,8
Q66K64,12
Q9UQ80,70
P05187,43
Q96Q07,23
O43432,28
Q9HCS7,47
Q86W50,2
O94844,17
P01009,22
A1XBS5,5
Q9UBI6,14
Q9Y5G8,51
A0A0A0MRM8,1
Q9BX67,5
O60242,6
P16860,7
O15259,77
P43007,5
P28325,7
Q8TC41,4
Q8IZK6,1
Q96EF0,6
P01903,22
P43631,22
Q9Y6K0,25
Q969Q1,164
Q9BYQ0,81
O95136,24
Q9H324,7
Q96PX9,2
P09874,113
P20290,41
Q13410,6
Q8WUD6,33
Q9BTX1,33
Q7L266,6
Q99946,3
B4E3T4,2
P50748,22
Q96I27,6
P05388,76
Q6P088,13
Q8N1Q8,3
Q9H8L6,1
O43521,42
Q9UNW9,3
P07108,14
Q6ZSZ6,1
Q9NWR8,9
P52747,25
Q1MX18,13
Q03431,36
Q9H0D2,3
Q9C0F0,1
Q9HA90,1
O76041,41
O95206,3
P30305,22
Q9NP94,51
P28070,73
Q9UID3,30
Q8TDI0,10
Q2KHR3,15
Q6ICL3,2
Q6UX39,10
Q96HQ0,4
P11086,3
Q16706,7
P15622,108
P27815,5
Q9H2R7,1
A0A0A0MSE2,1
Q96K30,4
Q8WTP8,40
Q75LH2,6
Q17RY0,7
Q9H3P7,42
Q9ULM6,15
P43652,19
Q8NEN9,32
Q6DJT9,4
P54725,66
Q8TBC4,17
Q92979,24
P0DME0,1
Q9Y3L3,12
O43187,30
Q8N5P1,18
P34913,3
Q9HC07,12
Q8WWA1,1
P49810,27
Q15041,81
P61018,23
Q5MNZ9,12
B4DQE5,1
Q96GC6,10
Q9C0F1,140
Q8IYU2,6
Q96GM1,38
O96019,64
Q9Y5B8,108
P20138,29
Q9H0W8,50
B7Z613,4
Q5JSZ5,28
Q7LDG7,2
O95352,34
Q9NRF8,11
Q9NSI2,17
Q01484,36
P18509,18
G5E9W2,2
P31785,11
P62068,30
Q6AZY7,29
P59046,21
Q3KQZ1,5
P10109,9
Q96N03,2
A1KXE4,52
Q5SRD1,7
O95980,6
Q9Y5G2,2
A8K0R7,2
B4DMN1,1
Q13433,8
Q8NFZ8,5
Q9BQG0,76
Q8IU65,1
O00453,2
O95347,58
Q9BT67,29
Q9BQS6,13
A8MTA8,21
Q658K8,1
Q49AJ0,2
Q9GZP7,3
P51858,119
Q147U1,2
Q9NYF3,17
Q96JX3,3
Q9NQC8,21
Q9P0P8,23
Q16853,16
P25391,21
Q8N8Q1,3
Q5I0X4,8
Q13133,27
Q5JU85,4
Q9HC85,1
Q9NRQ5,56
Q86VH2,5
Q9BSE2,40
P47893,1
Q96G46,7
Q9Y5F1,10
Q86YZ3,26
Q96B45,4
B2RMV2,1
Q52LG2,76
Q8TF68,5
Q8NGH7,1
Q8N1L9,14
Q6ZMZ0,68
Q86Z20,66
Q8NEJ0,14
Q9H936,30
O43526,2
F8VRU2,1
D0PNI1,1
P55198,36
Q8TD55,17
Q9UJX4,40
Q8NHR7,1
Q32P44,12
Q9UQR0,18
Q53FT3,13
Q96T66,4
P12110,26
Q9H0X4,7
E9PJI5,2
P61587,7
Q8N1G1,2
Q5NV56,1
Q9UJT9,6
Q00765,76
Q9UHF7,19
Q9GZX3,13
O43731,17
O15431,7
Q6NVV1,2
X5D299,1
Q96HV5,10
Q6NVH9,4
P49760,112
Q53F39,72
Q9ULC4,19
O43504,59
Q96DZ9,134
Q9HBT6,1
Q5JUQ0,1
P30044,26
O75936,17
Q99814,27
Q9NQL9,77
Q6ZVC0,2
O60243,11
Q6P1M9,4
O43315,22
A8K5B0,1
Q86VN1,9
Q6ZMR5,6
O00305,12
Q8IVM8,65
A6NDB9,6
P22033,8
Q8TD10,80
Q8WU20,7
Q96KT7,1
B2RAH7,1
P33241,22
Q96NB3,18
O43301,26
Q8TBF4,57
Q9UJ78,26
Q5R3F8,1
P49767,3
Q13829,45
P13688,9
P53355,119
Q9BV81,23
P50453,27
Q96E11,24
C9JYQ9,1
Q9ULE6,11
Q14653,46
Q9Y397,19
Q13630,4
Q9Y2Q1,1
Q8TAG9,36
A0A024QZP7,2
Q15113,17
E7ENI6,1
Q6DN12,1
P98153,2
O43157,18
Q8TBK5,2
P31997,4
Q53HM9,1
Q8NE22,4
Q9Y275,103
Q8TBQ9,1
Q8WXG8,10
Q494R4,20
A0A0A0MTN0,1
P52757,15
Q7L311,4
P22087,287
Q96M86,1
Q24JP5,59
Q2WGJ6,95
Q6ZU67,1
Q19AV6,5
Q86YD3,59
B7ZLF8,1
Q9NQZ3,6
Q9P0L0,227
P0CI26,3
B3EWF7,2
O43324,29
Q6P1M0,11
Q6IPI1,1
O75953,33
Q59EB5,1
Q9BTD8,60
P01344,10
Q9P1U0,11
Q9BV36,7
Q6NXP6,1
Q01995,9
Q5TGY3,18
P38432,96
P15515,1
Q8N5U6,33
A1KZ92,3
Q9NXZ1,2
P51812,32
Q9GZZ8,34
Q9UBI4,5
P04554,5
P51452,10
O14879,62
O00212,11
E5KS95,1
O95947,27
Q92614,162
O15550,18
Q9UL26,8
P24001,7
Q8NHQ9,13
Q6P474,4
O95500,4
P27037,15
P53384,2
O95602,60
Q6YHU6,22
A0A0A0MQS1,1
A0A0S2Z3G1,1
Q86YB7,9
P42684,36
Q9UNQ0,10
Q8N4Q1,14
P32970,79
P59923,17
P00519,211
Q9BV97,4
Q96BM9,11
Q2TAM9,1
O60422,3
P49448,11
Q9H930,4
Q8TEW8,2
Q5T0D9,1
B5BUC0,1
Q96RY7,22
P20851,11
P01215,2
P09455,7
Q5VT79,2
O75690,3
Q9NP95,1
Q9BXJ0,3
Q9BQE3,169
Q8WVF5,7
Q9UBV8,47
Q69YL0,6
A0A0S2Z3N5,1
Q8N393,13
Q9BXC9,43
P11169,9
O15230,23
Q86T82,5
P17858,35
Q6P1L5,28
P40937,65
Q6UWJ8,7
P01112,72
Q9NV92,5
Q8IWB6,5
Q5J1K9,8
Q8N357,34
Q9BTN0,13
Q9Y230,156
Q9GZR1,8
P11511,5
Q9H0D6,54
Q9UPE1,57
Q9BVI0,11
Q5TBC7,10
O14795,5
Q96HR8,75
Q96JJ3,11
Q8NEG7,1
Q9XRX5,3
Q8N594,1
Q8TC29,2
P15151,95
P0CG38,32
Q9UJM8,2
Q8WVZ1,1
C9JQV0,2
Q96MX3,28
P04406,135
P28908,21
P22061,76
Q6ZUS5,11
P04085,6
Q15291,43
Q8TDQ7,6
Q9Y2K2,14
Q8NAN2,13
P26378,5
P49189,8
P30511,17
P01148,7
Q15008,89
Q6ZRV2,46
P33763,1
Q15555,31
Q8TEB7,6
Q7Z3T8,11
P14649,18
Q8IYX0,4
Q4TT70,10
Q04837,115
Q8WW34,63
Q8IXW0,20
P01037,39
Q7RTY3,2
Q8WXD5,32
B7Z3K9,1
Q68CZ1,156
Q86XZ4,20
P19838,299
Q5VWX1,72
Q9NR99,1
B1ANR0,1
A0A0S2Z5S9,9
P14314,33
Q9NRY7,13
Q9NX76,27
O75882,4
O95232,24
Q499Y8,1
Q9HD42,42
P31415,3
Q14542,1
A8MYZ6,16
Q6SJ93,7
Q9Y5P6,11
Q9Y5E7,1
G3V5R9,2
Q59GP6,8
Q8TBE7,14
P43080,8
Q8N9V6,2
P13797,28
Q08289,8
C9J6P4,2
O43300,9
Q9NXL2,4
O60927,8
Q16873,9
Q8WY41,1
Q8NA56,10
Q96BD8,44
Q8IX05,11
Q9H3U7,1
Q6ZNC8,31
Q9H5L6,3
Q8NI22,9
Q96PQ7,6
A0A0S2Z6F4,1
Q969P5,5
Q96J77,9
Q9NZ56,11
Q9UKA9,25
P14616,4
Q6P0A1,1
Q7Z4G4,12
Q9H1H1,2
Q86YR5,28
Q92954,2
Q8IV33,1
Q5VZV1,2
Q6PKX4,19
Q8TBI1,2
Q93062,235
P18827,38
Q9HCM7,10
Q5TDH0,10
Q8IYD9,8
O95411,4
Q9NSN8,2
Q6IBT3,2
Q8NFA0,44
Q9UEE9,7
P30520,13
Q13075,1
Q14527,33
P41231,1
Q96HJ5,37
Q9BSU1,34
A0A024R1U4,1
M0QYM5,1
Q86VD1,4
P42768,39
P60981,23
Q9Y6M0,7
Q3T8J9,8
Q86WS5,16
P13584,2
O60502,27
Q13794,10
C9J2C0,2
P22732,20
O95376,52
O00625,5
O75830,6
P0DP24,133
P00736,5
P0DJD1,5
P17482,67
Q13616,532
Q5SRQ3,1
Q9NZZ3,42
Q6DCA4,1
P28676,26
Q16696,1
Q02153,11
Q9UPR0,7
Q6P1L8,25
Q5VZQ5,1
Q9H095,2
O95049,4
A2RUU4,6
P06732,14
Q9H158,10
P43632,8
Q8N806,12
Q86X45,16
F8W9L8,2
Q53SE7,60
Q6UVW9,6
P25103,46
Q53FE5,1
P11940,121
Q8IWA6,7
O75293,19
O75970,30
Q9UBU2,2
P43115,78
Q9UKZ9,8
Q5JT25,7
P01106,767
Q9UQC1,30
P48553,28
Q86UP0,2
Q9Y547,22
Q8TAX5,1
Q9NRW8,1
Q969K7,18
Q8N9V2,2
Q9Y3D6,33
P68032,40
Q02556,8
Q9BU02,6
Q9BZD7,3
A0A024R637,1
Q9BQC6,23
P35498,2
Q9UBE0,27
Q8N715,39
P18084,47
Q5SRH9,2
Q8NEK5,2
Q6MZW2,4
Q6UXB2,17
Q86U70,28
O75820,22
Q9P2N5,25
Q8IX85,1
P10523,3
Q96DU9,4
Q6IF63,1
Q86SH2,1
Q86YH6,5
Q96EV2,17
Q8NBN3,19
A4D1I3,2
P07333,5
Q9HD89,6
O15519,41
Q14656,15
Q15040,29
B4DPZ4,1
Q9Y3P4,12
Q9H0J4,10
B4DMS2,3
Q86YL7,5
Q9BVX2,42
P04053,4
Q9GZM5,106
P12277,43
Q96DR5,10
P54868,3
O43290,37
Q8IV08,19
Q9BSK2,3
Q6UW02,3
P56750,1
Q96Q06,1
P56557,22
P52798,3
Q92914,4
O75150,48
Q9NQ88,6
P62424,78
Q53GF0,1
Q5SQS8,1
Q8TDJ5,1
Q9NRI5,656
A2A368,1
Q53RT3,9
V9HW29,4
P19235,8
Q9UL68,6
O43603,1
Q13163,22
Q8TDX6,10
Q6UXN7,6
Q9Y2H8,23
Q6BDS2,22
Q9BSJ2,51
Q6XYB7,2
P78325,12
O14908,26
Q9Y6I9,51
Q7RTU1,6
Q76LA1,1
P01282,11
Q9P206,11
P00414,7
P42345,85
Q9NXC2,30
Q07352,4
Q9NX31,5
Q674R7,5
Q8TEM1,24
Q8WZA0,12
Q7Z429,8
P49840,35
P57727,31
B2R806,2
P48539,4
H0Y5B0,2
Q9NV29,33
P00387,91
A0A0U1RRH7,1
Q03013,13
Q7Z4L5,13
A0A0S2Z4P3,1
P53673,25
Q68CK6,2
Q494W8,1
Q8N1G2,12
Q05513,34
A4D1N4,1
Q712V1,1
Q96L53,1
Q00888,5
Q96QS3,17
Q8TDH9,17
Q9BXU8,6
A8K3B6,1
O76061,13
Q9H0C1,80
Q9BVI4,45
Q7Z2X4,12
Q6VVB1,6
Q9NQX3,16
Q6ZSY5,8
Q6PF04,5
P78346,28
Q96B02,71
Q92597,77
Q71DI3,15
E9PBL8,3
Q9NZ32,31
Q96PH1,8
Q9NNX1,13
L0R5A1,1
Q9NYR9,12
Q9UM82,32
Q16568,3
Q9UK80,26
A8K9C1,1
P23921,32
Q8IXH7,29
Q8IYV1,1
E9PFR3,2
Q96DR4,6
Q9UKT8,22
A4D0P7,1
P49590,32
Q9UBQ7,3
Q9BRQ4,5
P21673,85
O15105,26
P04183,173
Q9BQN1,4
P05156,1
A0A024R8A9,45
P49798,3
Q9NWS9,67
Q96K62,3
D3DWK9,1
Q9NPG3,10
P61916,14
Q6UWR7,31
B2R4D8,1
Q15043,18
O95567,3
P21399,11
Q05BV3,3
Q6QNY5,1
Q8TAN2,1
P15735,48
Q86UK5,84
Q13342,1
P25445,55
Q9NR96,12
Q9BQJ4,4
Q6ZNA1,1
Q9NPL8,119
P23560,5
Q7Z5A9,4
Q14CW9,27
P07477,6
Q5T160,17
Q7L5L3,6
Q13228,43
O15394,3
Q9C0J1,2
A0A0S2Z5W7,1
J3QSV6,1
P56470,16
Q13084,81
A5D8V7,31
A6NHP3,1
P08183,7
Q7RTY0,20
P29373,12
P62508,45
Q9NZM3,33
Q59E91,1
Q9NRH2,4
A0A0S2Z4D7,7
Q6ZU65,14
Q86UX7,34
P57739,19
Q14435,6
Q9BRV8,46
Q9Y222,1
Q5THT1,7
O95249,14
Q8IZD4,34
P16333,211
Q9Y5W9,25
Q96Q11,2
Q8NH19,5
Q4KWH8,13
P49888,10
Q9NXD3,1
P07196,54
Q8IY67,6
Q8TBY8,1
Q8N3Y7,12
O95382,21
Q8NHE4,1
Q8TAF3,72
Q15506,9
Q8IX15,37
Q96S16,11
P38606,84
Q9H503,18
Q96S65,9
P32189,31
Q8N8Y5,42
Q9UJY5,44
H0YMM5,1
B2R4M6,2
Q7Z3V4,4
Q3SYB3,24
Q9UM19,19
Q8NDB2,2
Q86UW2,4
Q9UMF0,14
Q96GN5,70
P12980,2
O95755,1
Q6NUM9,18
Q8TDJ6,13
Q9H0A8,29
P53634,11
Q5SQH8,2
Q6UWP2,1
Q9BTE7,18
B4DE84,9
P62277,61
Q13555,39
P16989,55
O15391,3
P55289,2
Q9P203,1
P40879,1
P48643,129
B4DGN8,1
P0C870,13
Q96RS6,257
Q4KMG9,93
O95976,6
Q9BX68,6
Q9NS66,1
P28039,2
Q9HBH5,10
P30304,20
Q5H9S7,4
Q58FG0,48
E1B2J3,1
Q68D85,38
Q9NWT6,200
Q9UHA3,18
P30411,30
P40425,56
A7KAX9,26
P83881,17
Q9BUM1,4
Q8TD07,19
Q96B01,13
Q8IZP0,116
Q9Y6G3,57
Q9BRY0,8
P09430,2
P22301,7
B4DSQ5,1
Q9UBW8,62
X5DR67,2
K7ELG9,1
Q86W56,3
O94776,70
P51522,4
Q96J42,34
Q12974,21
Q6UB99,6
E7EM64,3
C9JDE9,1
P30050,62
Q96E14,7
Q9Y5X0,3
Q9GZS0,10
F5H018,2
Q27J81,30
Q9Y675,8
C9J798,1
P06340,4
Q2LD37,5
Q96Q27,7
Q6T4P5,9
Q8WUB2,1
Q9NUL7,22
Q9HCM3,17
Q8IWB4,3
Q02363,47
Q3KR37,20
O75638,8
Q9UPY8,65
P22792,2
Q8N5C6,24
P55157,1
Q96MH2,64
A6NKK0,1
Q5TA77,38
Q92759,15
O95466,11
H7C1U3,1
Q4VXU2,3
P07101,20
C9JYE9,1
O95628,9
O95926,39
P08651,21
Q9Y3D9,51
O95125,24
Q8IW40,34
Q9NS39,4
Q13601,37
O75616,39
P16112,2
O95260,26
Q8WWM7,30
Q9BW92,29
Q8N9S9,5
Q8NCQ5,3
Q6N089,1
P0DPH9,1
Q15849,14
Q9BYE7,59
P23771,39
Q9ULL1,14
Q86UP9,3
P12429,7
Q59H18,8
Q9GZX6,3
Q9HDC5,54
B0QYN7,1
Q59EM9,2
O75326,19
P85298,10
Q9Y6R4,19
O43261,19
Q9BZV2,13
Q8IVP5,16
Q96E93,7
Q8NI51,15
Q8N6C8,4
Q13636,13
Q5FBB7,44
Q6IQ23,612
Q96F46,66
O14559,3
Q8IVF2,30
Q92546,5
Q96P71,6
Q9H967,23
Q5VWP2,5
Q7YQB1,3
P27930,39
G3V439,1
Q8N183,25
P54852,51
Q99571,23
J3QRB6,1
Q13464,24
Q9BQY6,2
Q69YZ2,1
Q9H765,9
Q8TDX5,4
H3BPE1,8
A2VCT2,1
Q9BZ67,10
Q8NCE2,14
C9JRD2,1
O00712,5
P24821,6
Q00169,11
Q00532,13
Q96IK5,105
Q99767,26
P52954,22
Q8IZE3,12
Q9P272,2
P34059,28
A6BM72,2
P04732,1
O75940,36
O60810,1
Q01740,6
Q5HYG7,1
O15270,15
A0A024RAE1,1
Q96ER9,35
Q9UPV9,13
Q13495,1
Q9BV40,25
Q96E29,49
Q9P2T0,2
P06312,2
P23528,61
Q6ZNL6,3
P10253,21
Q15493,2
Q9UQC9,2
O95219,21
Q6IPX3,1
Q9H4E7,42
Q9H0E4,1
O60662,12
P17302,35
Q3BBV0,3
Q7Z3J3,2
Q6ZW61,15
P15813,1
Q99574,2
P62913,64
Q96D16,18
B0QYD3,1
Q8IZU3,6
Q09327,1
Q4V339,3
O96009,7
Q96RD9,9
O15547,3
Q9HCC0,32
P21728,1
Q92786,6
A8K660,3
Q8N159,1
Q9H2B2,4
Q08462,1
Q8NHB8,1
Q9NX05,7
Q02577,6
O75610,2
A8K644,1
Q9UN75,33
O75459,12
A1L3X4,3
P49642,23
Q9UHR5,28
Q9BPX7,22
Q8TCB6,1
Q9Y6F6,1
O60244,43
Q9P1S2,3
A4D177,1
Q5SRE7,2
Q9H4E5,23
O75955,57
Q86V48,60
Q13753,2
Q3ZCT1,4
P01298,1
Q9H3Q3,1
Q6IAI7,1
Q5SSJ5,40
Q96S82,18
A0A0S2Z3V1,3
P02545,232
Q93086,24
F6TR53,1
O60765,10
Q9HC97,64
Q05086,138
A0A024R745,1
Q00688,12
Q96IJ6,16
Q14088,12
Q96G30,66
V9HWE9,1
Q7Z434,61
Q9UI95,153
O15050,2
B7Z5W0,1
O60216,42
Q9H7F4,1
Q06609,85
P02679,17
Q9NVV0,7
Q8N6E6,1
Q7Z758,1
P49763,1
B3KSZ4,1
H7C4S4,5
O00515,6
Q9NQ35,9
Q86SZ2,14
Q13356,19
P0C024,1
Q9UK59,8
P54753,6
Q7Z412,5
Q8IY51,2
Q647K1,1
Q9H2G4,53
Q6P1N9,2
O43609,78
Q8WUA8,2
B4DXZ6,1
Q3B8N2,11
Q8IX19,13
O14523,54
Q8IVQ6,18
Q8NCY6,10
Q9HCN8,29
Q01826,34
Q07108,19
Q86UT2,1
Q6ZT12,31
Q13614,8
Q9UIV8,23
Q99567,29
J3KN67,1
Q8N8V4,3
A0A0S2Z4F2,6
O60890,2
Q13304,2
J3QRU1,5
Q6DHV7,1
Q7Z794,18
Q96B96,10
Q6PJH3,22
P59861,1
Q75KN0,3
Q9Y2W7,14
Q1RLN5,2
P57060,22
P39880,29
Q5QPM0,1
Q9NVM9,11
A4PIV9,1
E9PK25,1
B0QY01,2
Q2M2I5,48
Q9UH77,7
